Unix_Sec,Belt_BPM_step,Radar_BPM_mean,Quality_Flag,t_rel_from_enter,Radar_Rolling_Std,Error
1765494611,14.86,13.120029970103435,breathing,-11,0.967079007567012,-1.7399700298965648
1765494612,14.86,12.647808237396896,breathing,-10,1.16793855101447,-2.212191762603103
1765494613,14.86,12.474735076911745,breathing,-9,1.3536952032711367,-2.385264923088254
1765494614,15.89,12.500001808738917,breathing,-8,1.4171763879500767,-3.3899981912610837
1765494615,15.89,12.762420339460892,breathing,-7,1.3507586006093204,-3.1275796605391086
1765494616,15.89,12.915712612387798,breathing,-6,1.1780227675155381,-2.9742873876122022
1765494617,15.89,12.85776338987903,breathing,-5,0.9107306669106756,-3.03223661012097
1765494618,15.89,12.200479050976526,breathing,-4,0.6818551330687878,-3.689520949023475
1765494619,15.89,11.784152900948756,breathing,-3,0.5263516241136402,-4.105847099051244
1765494620,15.89,11.5033272668522,breathing,-2,0.5127973121548063,-4.386672733147801
1765494621,15.89,11.468494079005636,breathing,-1,0.5473481869412522,-4.421505920994365
1765494622,15.89,,presence_only,0,0.5668589130588085,
1765494623,15.89,,presence_only,1,0.6006372015920997,
1765494624,12.86,,presence_only,2,0.6394500706115451,
1765494625,12.86,,presence_only,3,0.6482981298155186,
1765494626,12.86,,presence_only,4,0.5798316809950095,
1765494627,12.86,,presence_only,5,0.3384852227335446,
1765494628,12.86,,presence_only,6,0.17306881079106745,
1765494629,12.86,,presence_only,7,,
1765494630,12.86,,presence_only,8,,
1765494631,12.86,,breathing_no_rate,9,,
1765494632,12.86,,breathing_no_rate,10,,
1765494633,12.86,,breathing_no_rate,11,,
1765494634,15.15,,breathing_no_rate,12,,
1765494635,15.15,,breathing_no_rate,13,,
1765494636,15.15,,breathing_no_rate,14,,
1765494637,15.15,,breathing_no_rate,15,,
1765494638,15.15,,breathing_no_rate,16,,
1765494639,15.15,,breathing_no_rate,17,,
1765494640,15.15,,breathing_no_rate,18,,
1765494641,15.15,,breathing_no_rate,19,,
1765494642,15.15,,breathing_no_rate,20,,
1765494643,15.15,,breathing_no_rate,21,,
1765494644,17.4,,breathing_no_rate,22,,
1765494645,17.4,,breathing_no_rate,23,,
1765494646,17.4,8.757101924580821,breathing,24,,-8.642898075419177
1765494647,17.4,9.029500933677472,breathing,25,,-8.370499066322527
1765494648,17.4,9.664393126176732,breathing,26,0.46555820272491333,-7.735606873823267
1765494649,17.4,18.690607892056363,breathing,27,4.785259903318031,1.2906078920563644
1765494650,17.4,19.639749345203253,breathing,28,5.505463357148323,2.239749345203254
1765494651,17.4,19.709700894657743,breathing,29,5.60410647910571,2.3097008946577446
1765494652,17.4,19.59002427538575,breathing,30,5.499785799726097,2.1900242753857526
1765494653,17.4,10.211028088558937,breathing,31,5.367235540793228,-7.188971911441062
1765494654,18.88,9.597898922334988,breathing,32,5.270754954437327,-9.282101077665011
1765494655,18.88,9.7013038195302,breathing,33,5.141737236081011,-9.1786961804698
1765494656,18.88,13.053646662881928,breathing,34,4.877914711172517,-5.826353337118071
1765494657,18.88,15.471961066106635,breathing,35,4.581238767765728,-3.408038933893364
1765494658,18.88,15.659830918615986,breathing,36,4.253903420463062,-3.2201690813840127
1765494659,18.88,16.314404689594365,breathing,37,4.096526155441476,-2.5655953104056337
1765494660,18.88,17.504312902014288,breathing,38,3.871166989131272,-1.3756870979857112
1765494661,18.88,18.567562542006012,breathing,39,3.720236428752,-0.3124374579939868
1765494662,18.88,19.017023600325384,breathing,40,3.637776521372137,0.13702360032538508
1765494663,18.88,19.23623350412003,breathing,41,3.571699034390551,0.35623350412003063
1765494664,19.3,19.39150918917675,breathing,42,3.11352538665417,0.091509189176751
1765494665,19.3,19.356208486399165,breathing,43,2.1589614468722114,0.056208486399164315
1765494666,19.3,19.257415017662243,breathing,44,1.6052255580869959,-0.04258498233775754
1765494667,19.3,19.00832766131754,breathing,45,1.363166220619182,-0.29167233868246
1765494668,19.3,18.76878314338467,breathing,46,0.9895112143420288,-0.5312168566153304
1765494669,19.3,19.43927794649618,breathing,47,0.5823847508967367,0.13927794649617908
1765494670,19.3,20.426104278147797,breathing,48,0.5011621500725124,1.1261042781477961
1765494671,19.3,16.008591868704322,breathing,49,1.1367837051090683,-3.291408131295679
1765494672,19.3,14.01879671965011,breathing,50,1.9394693045639186,-5.2812032803498905
