Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
0.764,1765494759.7637348,17:12:39,16.48,True
1.763,1765494760.7634602,17:12:40,nan,True
2.763,1765494761.763456,17:12:41,nan,True
3.763,1765494762.7634299,17:12:42,nan,True
4.764,1765494763.763982,17:12:43,nan,True
5.763,1765494764.7634234,17:12:44,nan,True
6.763,1765494765.7634225,17:12:45,nan,True
7.763,1765494766.763422,17:12:46,nan,True
8.763,1765494767.7634223,17:12:47,nan,True
9.763,1765494768.7634213,17:12:48,nan,True
10.763,1765494769.7634408,17:12:49,14.54,True
11.763,1765494770.7634392,17:12:50,nan,True
12.763,1765494771.763424,17:12:51,nan,True
13.763,1765494772.7634234,17:12:52,nan,True
14.763,1765494773.7634244,17:12:53,nan,True
15.763,1765494774.7634237,17:12:54,nan,True
16.763,1765494775.763424,17:12:55,nan,True
17.763,1765494776.763445,17:12:56,nan,True
18.763,1765494777.7634406,17:12:57,nan,True
19.763,1765494778.7634466,17:12:58,nan,True
20.763,1765494779.7634282,17:12:59,21.03,True
21.763,1765494780.763426,17:13:00,nan,True
22.763,1765494781.7634232,17:13:01,nan,True
23.763,1765494782.763427,17:13:02,nan,True
24.763,1765494783.763426,17:13:03,nan,True
25.763,1765494784.7634614,17:13:04,nan,True
26.763,1765494785.763452,17:13:05,nan,True
27.763,1765494786.7634478,17:13:06,nan,True
28.763,1765494787.7634273,17:13:07,nan,True
29.763,1765494788.7634313,17:13:08,nan,True
30.763,1765494789.7634258,17:13:09,19.68,True
31.763,1765494790.763427,17:13:10,nan,True
32.763,1765494791.7634268,17:13:11,nan,True
33.763,1765494792.7634475,17:13:12,nan,True
34.763,1765494793.763455,17:13:13,nan,True
35.763,1765494794.763455,17:13:14,nan,True
36.763,1765494795.763446,17:13:15,nan,True
37.763,1765494796.7634423,17:13:16,nan,True
38.763,1765494797.7634442,17:13:17,nan,True
39.763,1765494798.7634544,17:13:18,nan,True
40.763,1765494799.7634258,17:13:19,20.41,True
41.763,1765494800.763424,17:13:20,nan,True
42.763,1765494801.7634292,17:13:21,nan,True
43.763,1765494802.763426,17:13:22,nan,True
44.763,1765494803.7634254,17:13:23,nan,True
45.763,1765494804.7634387,17:13:24,nan,True
46.763,1765494805.7634494,17:13:25,nan,True
47.763,1765494806.763452,17:13:26,nan,True
48.763,1765494807.763439,17:13:27,nan,True
49.763,1765494808.7634404,17:13:28,nan,True
50.763,1765494809.7634232,17:13:29,20.10,True
51.763,1765494810.763419,17:13:30,nan,True
52.763,1765494811.7634165,17:13:31,nan,True
53.763,1765494812.7634225,17:13:32,nan,True
54.763,1765494813.7634237,17:13:33,nan,True
55.763,1765494814.7634475,17:13:34,nan,True
56.763,1765494815.7634473,17:13:35,nan,True
57.763,1765494816.7634459,17:13:36,nan,True
58.763,1765494817.7634518,17:13:37,nan,True
59.763,1765494818.7634468,17:13:38,nan,True
60.763,1765494819.7634406,17:13:39,20.95,True
61.764,1765494820.7635324,17:13:40,nan,True
62.763,1765494821.763429,17:13:41,nan,True
63.763,1765494822.7634234,17:13:42,nan,True
64.763,1765494823.763423,17:13:43,nan,True
65.763,1765494824.763424,17:13:44,nan,True
66.763,1765494825.7634273,17:13:45,nan,True
67.764,1765494826.7642803,17:13:46,nan,True
68.763,1765494827.7634468,17:13:47,nan,True
69.763,1765494828.7634473,17:13:48,nan,True
70.763,1765494829.7634263,17:13:49,17.66,True
71.763,1765494830.7634256,17:13:50,nan,True
72.763,1765494831.7634327,17:13:51,nan,True
