Unix_Sec,Belt_BPM_step,Radar_BPM_mean,Quality_Flag,t_rel_from_enter,Radar_Rolling_Std
1765495236,19.82,19.331762381221928,breathing,25,0.008315287843985452
1765495237,18.26,19.324273353516713,breathing,26,0.010251776026430928
1765495238,18.26,19.31580570283952,breathing,27,0.012599262984813446
1765495239,18.26,19.311920273504178,breathing,28,0.013886804340197047
1765495240,18.26,19.28628545091691,breathing,29,0.02037394978449738
1765495241,18.26,19.2589009082666,breathing,30,0.029337796093817637
1765495242,18.26,19.221756305116156,breathing,31,0.0413408983669709
1765495243,18.26,19.17238666773861,breathing,32,0.05706833910868611
1765495244,18.26,19.136239898305526,breathing,33,0.07109199432631115
1765495245,18.26,19.076224857162703,breathing,34,0.08901147246935551
1765495246,18.26,19.030713916303235,breathing,35,0.10528558843868031
1765495247,20.01,19.022846731048226,breathing,36,0.11290503772134888
1765495248,20.01,19.039914506072876,breathing,37,0.11061566331026734
1765495249,20.01,19.103933035908273,breathing,38,0.09665487494757036
1765495250,20.01,19.07129709144163,breathing,39,0.08205279929554465
1765495251,20.01,18.94983338735494,breathing,40,0.07932943201156818
1765495252,20.01,18.68618832794467,breathing,41,0.13566356555644227
1765495253,20.01,18.349940327177165,breathing,42,0.24460684694019025
1765495254,20.01,18.005831642157144,breathing,43,0.3741728741710071
1765495255,20.01,17.685471707217385,breathing,44,0.5083919870597479
1765495256,20.01,17.507799438589256,breathing,45,0.6137090277911722
1765495257,18.8,17.453448497391804,breathing,46,0.674795271668959
1765495258,18.8,17.637213648477548,breathing,47,0.6693843424078987
1765495259,18.8,17.97484760584996,breathing,48,0.60005811534852
1765495260,18.8,18.25869158195218,breathing,49,0.5064770283436408
1765495261,18.8,18.517196332516733,breathing,50,0.43452750908249954
1765495262,18.8,18.65816543587141,breathing,51,0.4297293296065732
1765495263,18.8,18.713782215716947,breathing,52,0.47519088583760416
1765495264,18.8,18.756367516810116,breathing,53,0.5255762323827833
1765495265,18.8,18.78973193075147,breathing,54,0.5407849650420467
1765495266,18.8,18.945922300561243,breathing,55,0.5191454656457456
1765495267,19.23,19.231982561836258,breathing,56,0.47262011603597737
1765495268,19.23,19.82762833988798,breathing,57,0.5095470980503
1765495269,19.23,20.36721844478634,breathing,58,0.6407919604623485
1765495270,19.23,20.77186277593352,breathing,59,0.790243746606005
1765495271,19.23,21.015484962306584,breathing,60,0.9150747599491436
1765495272,19.23,21.100970325091453,breathing,61,0.9863382336017885
1765495273,19.23,21.019051867797963,breathing,62,0.9860936858925895
1765495274,19.23,20.856838392169077,breathing,63,0.9171685194886373
1765495275,19.23,20.60823235671223,breathing,64,0.7777851924306161
1765495276,19.23,20.40672283267385,breathing,65,0.5954738829917827
1765495277,19.52,20.308390468158162,breathing,66,0.4027594306223516
1765495278,19.52,20.256800571169958,breathing,67,0.32292168012647343
1765495279,19.52,20.197149162397952,breathing,68,0.3444670979410924
1765495280,19.52,20.135822942533302,breathing,69,0.37745797124318387
1765495281,19.52,20.006149788078137,breathing,70,0.38605433200985784
1765495282,19.52,19.8083729608472,breathing,71,0.3748467254828544
1765495283,19.52,19.707696658823863,breathing,72,0.34716339626951864
1765495284,19.52,19.679176539283336,breathing,73,0.30815768160331714
1765495285,19.52,19.765322392218735,breathing,74,0.27010588626374415
1765495286,19.52,19.978346323725066,breathing,75,0.23489460181145752
1765495287,20.22,20.259514282919188,breathing,76,0.22780373480856844
1765495288,20.22,20.445530894451075,breathing,77,0.2590157915331147
1765495289,20.22,20.588479283935786,breathing,78,0.3157447774247318
1765495290,20.22,20.571826413728523,breathing,79,0.3581017175656063
1765495291,20.22,20.411684510027634,breathing,80,0.3713940267528701
1765495292,20.22,20.195396260582765,breathing,81,0.3549274674956707
1765495293,20.22,19.980139783112048,breathing,82,0.3255676067441374
1765495294,20.22,19.809084551755618,breathing,83,0.3049691194780383
1765495295,20.22,19.813369152200337,breathing,84,0.29764114266899344
1765495296,20.22,20.035538689537542,breathing,85,0.2933128466470461
1765495297,20.47,20.351670931887273,breathing,86,0.29643564651368337
1765495298,20.47,20.754718431857455,breathing,87,0.3360222428557034
1765495299,20.47,21.141087982462675,breathing,88,0.4299630946541688
1765495300,20.47,21.45402074482458,breathing,89,0.5609989806608306
1765495301,20.47,21.66181066166207,breathing,90,0.6897302508362598
1765495302,20.47,21.725567299398747,breathing,91,0.7743384906765666
1765495303,20.47,21.664658250736824,breathing,92,0.7900055823588018
1765495304,20.47,21.494828148338666,breathing,93,0.7222598228711683
1765495305,20.47,21.258410052238023,breathing,94,0.5884716571248283
1765495306,20.47,21.010290843206388,breathing,95,0.4460844334291194
1765495307,22.63,20.68318924426949,breathing,96,0.3790454989409472
1765495308,22.63,20.12236662599495,breathing,97,0.5080934925459888
1765495309,22.63,19.33737530857868,breathing,98,0.7847148423408812
1765495310,22.63,18.715786975801883,breathing,99,1.0556520909433829
1765495311,22.63,18.40983314382227,breathing,100,1.2351523358478704
1765495312,22.63,18.427675099168983,breathing,101,1.2933283096657284
1765495313,22.63,18.784350064869187,breathing,102,1.2283283487048933
1765495314,22.63,19.618814827547123,breathing,103,1.0790503459946685
1765495315,22.63,21.165313005937776,breathing,104,1.0637989942214419
1765495316,22.63,21.92012438708921,breathing,105,1.2223043784374685
1765495317,23.01,22.103710685778466,breathing,106,1.414336011261598
1765495318,23.01,21.97983880029792,breathing,107,1.566347117703177
1765495319,23.01,21.74700260621502,breathing,108,1.6292554551167835
1765495320,23.01,21.462766245837685,breathing,109,1.5651780385245007
1765495321,23.01,21.20439761563601,breathing,110,1.3763176839906783
1765495322,23.01,21.076437409527177,breathing,111,1.084017083901271
1765495323,23.01,21.129483153919026,breathing,112,0.7176406550318973
1765495324,23.01,21.302413810640726,breathing,113,0.39269729136099674
1765495325,23.01,21.511889932104914,breathing,114,0.37382012713773133
1765495326,23.01,21.642243837213133,breathing,115,0.3524558860778026
1765495327,23.13,21.643616424308153,breathing,116,0.29207242893948704
1765495328,23.13,21.535558158203177,breathing,117,0.23390132228397614
1765495329,23.13,21.35182706095143,breathing,118,0.20518279568015235
1765495330,23.13,21.245194543967244,breathing,119,0.20766606874734966
1765495331,23.13,21.36730583915621,breathing,120,0.19997530410794878
1765495332,23.13,21.875713175656664,breathing,121,0.22327209831945397
1765495333,23.13,22.577623545157195,breathing,122,0.39118970141911924
1765495334,23.13,23.083263717023716,breathing,123,0.5918540464306339
1765495335,23.13,23.388458273721948,breathing,124,0.7675991227872355
1765495336,23.13,23.491099538641908,breathing,125,0.8921493063460828
1765495337,21.14,23.50589163076313,breathing,126,0.9647316026667255
1765495338,21.14,,,127,0.9780981102369792
