Unix_Sec,Belt_BPM_step,Radar_BPM_mean,Quality_Flag,t_rel_from_enter,Radar_Rolling_Std,Error
1765495292,20.22,20.195396260582765,breathing,81,0.3549274674956707,-0.02460373941723404
1765495293,20.22,19.980139783112048,breathing,82,0.3255676067441374,-0.23986021688795134
1765495294,20.22,19.809084551755618,breathing,83,0.3049691194780383,-0.4109154482443813
1765495295,20.22,19.813369152200337,breathing,84,0.29764114266899344,-0.4066308477996614
1765495296,20.22,20.035538689537542,breathing,85,0.2933128466470461,-0.1844613104624564
1765495297,20.47,20.351670931887273,breathing,86,0.29643564651368337,-0.11832906811272537
1765495298,20.47,20.754718431857455,breathing,87,0.3360222428557034,0.28471843185745627
1765495299,20.47,21.141087982462675,breathing,88,0.4299630946541688,0.6710879824626765
1765495300,20.47,21.45402074482458,breathing,89,0.5609989806608306,0.9840207448245799
1765495301,20.47,21.66181066166207,breathing,90,0.6897302508362598,1.1918106616620712
1765495302,20.47,21.725567299398747,breathing,91,0.7743384906765666,1.2555672993987486
1765495303,20.47,21.664658250736824,breathing,92,0.7900055823588018,1.1946582507368255
1765495304,20.47,21.494828148338666,breathing,93,0.7222598228711683,1.024828148338667
1765495305,20.47,21.258410052238023,breathing,94,0.5884716571248283,0.7884100522380244
1765495306,20.47,21.010290843206388,breathing,95,0.4460844334291194,0.5402908432063889
1765495307,22.63,20.68318924426949,breathing,96,0.3790454989409472,-1.9468107557305103
1765495308,22.63,20.12236662599495,breathing,97,0.5080934925459888,-2.5076333740050494
1765495309,22.63,19.33737530857868,breathing,98,0.7847148423408812,-3.29262469142132
1765495310,22.63,18.715786975801883,breathing,99,1.0556520909433829,-3.9142130241981157
1765495311,22.63,18.40983314382227,breathing,100,1.2351523358478704,-4.22016685617773
1765495312,22.63,18.427675099168983,breathing,101,1.2933283096657284,-4.202324900831016
1765495313,22.63,18.784350064869187,breathing,102,1.2283283487048933,-3.8456499351308118
1765495314,22.63,19.618814827547123,breathing,103,1.0790503459946685,-3.011185172452876
1765495315,22.63,21.165313005937776,breathing,104,1.0637989942214419,-1.4646869940622231
1765495316,22.63,21.92012438708921,breathing,105,1.2223043784374685,-0.709875612910789
1765495317,23.01,22.103710685778466,breathing,106,1.414336011261598,-0.9062893142215351
1765495318,23.01,21.97983880029792,breathing,107,1.566347117703177,-1.030161199702082
1765495319,23.01,21.74700260621502,breathing,108,1.6292554551167835,-1.2629973937849819
1765495320,23.01,21.462766245837685,breathing,109,1.5651780385245007,-1.547233754162317
1765495321,23.01,21.20439761563601,breathing,110,1.3763176839906783,-1.80560238436399
1765495322,23.01,21.076437409527177,breathing,111,1.084017083901271,-1.9335625904728246
1765495323,23.01,21.129483153919026,breathing,112,0.7176406550318973,-1.880516846080976
1765495324,23.01,21.302413810640726,breathing,113,0.39269729136099674,-1.7075861893592759
1765495325,23.01,21.511889932104914,breathing,114,0.37382012713773133,-1.4981100678950874
1765495326,23.01,21.642243837213133,breathing,115,0.3524558860778026,-1.3677561627868684
1765495327,23.13,21.643616424308153,breathing,116,0.29207242893948704,-1.4863835756918462
1765495328,23.13,21.535558158203177,breathing,117,0.23390132228397614,-1.5944418417968222
1765495329,23.13,21.35182706095143,breathing,118,0.20518279568015235,-1.77817293904857
1765495330,23.13,21.245194543967244,breathing,119,0.20766606874734966,-1.8848054560327547
1765495331,23.13,21.36730583915621,breathing,120,0.19997530410794878,-1.7626941608437896
1765495332,23.13,21.875713175656664,breathing,121,0.22327209831945397,-1.2542868243433354
1765495333,23.13,22.577623545157195,breathing,122,0.39118970141911924,-0.5523764548428041
1765495334,23.13,23.083263717023716,breathing,123,0.5918540464306339,-0.046736282976283405
1765495335,23.13,23.388458273721948,breathing,124,0.7675991227872355,0.2584582737219492
1765495336,23.13,23.491099538641908,breathing,125,0.8921493063460828,0.36109953864190913
1765495337,21.14,23.50589163076313,breathing,126,0.9647316026667255,2.36589163076313
1765495338,21.14,,,127,0.9780981102369792,
