Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
0.924,1765496392.9236026,17:39:52,8.22,True
1.923,1765496393.922988,17:39:53,nan,True
2.923,1765496394.9229538,17:39:54,nan,True
3.923,1765496395.9229498,17:39:55,nan,True
4.923,1765496396.9229567,17:39:56,nan,True
5.924,1765496397.9239492,17:39:57,nan,True
6.923,1765496398.9229393,17:39:58,nan,True
7.923,1765496399.922935,17:39:59,nan,True
8.923,1765496400.9229367,17:40:00,nan,True
9.923,1765496401.9230206,17:40:01,nan,True
10.923,1765496402.9229543,17:40:02,12.05,True
11.923,1765496403.9229386,17:40:03,nan,True
12.923,1765496404.9229386,17:40:04,nan,True
13.923,1765496405.9229379,17:40:05,nan,True
14.923,1765496406.9229345,17:40:06,nan,True
15.923,1765496407.922937,17:40:07,nan,True
16.923,1765496408.922954,17:40:08,nan,True
17.923,1765496409.923,17:40:09,nan,True
18.923,1765496410.9229445,17:40:10,nan,True
19.923,1765496411.922943,17:40:11,nan,True
20.923,1765496412.9229424,17:40:12,11.61,True
21.923,1765496413.9229448,17:40:13,nan,True
22.923,1765496414.9229589,17:40:14,nan,True
23.923,1765496415.9229517,17:40:15,nan,True
24.923,1765496416.9229531,17:40:16,nan,True
25.923,1765496417.9229782,17:40:17,nan,True
26.923,1765496418.9229448,17:40:18,nan,True
27.923,1765496419.9229455,17:40:19,nan,True
28.923,1765496420.9229426,17:40:20,nan,True
29.923,1765496421.9229403,17:40:21,nan,True
30.923,1765496422.9229412,17:40:22,17.09,True
31.923,1765496423.9229603,17:40:23,nan,True
32.923,1765496424.922963,17:40:24,nan,True
33.923,1765496425.9229608,17:40:25,nan,True
34.923,1765496426.922967,17:40:26,nan,True
35.923,1765496427.922949,17:40:27,nan,True
36.923,1765496428.9229412,17:40:28,nan,True
37.923,1765496429.922948,17:40:29,nan,True
38.923,1765496430.92294,17:40:30,nan,True
39.923,1765496431.9229412,17:40:31,nan,True
40.923,1765496432.9230137,17:40:32,16.53,True
41.923,1765496433.9229429,17:40:33,nan,True
42.923,1765496434.9229414,17:40:34,nan,True
43.923,1765496435.9229414,17:40:35,nan,True
44.923,1765496436.92294,17:40:36,nan,True
45.923,1765496437.92294,17:40:37,nan,True
46.923,1765496438.9229732,17:40:38,nan,True
47.923,1765496439.922947,17:40:39,nan,True
48.923,1765496440.9229403,17:40:40,nan,True
49.923,1765496441.9229443,17:40:41,nan,True
50.923,1765496442.9229407,17:40:42,9.29,True
51.923,1765496443.922942,17:40:43,nan,True
52.923,1765496444.9229627,17:40:44,nan,True
53.923,1765496445.9229643,17:40:45,nan,True
54.923,1765496446.9229686,17:40:46,nan,True
55.923,1765496447.9229667,17:40:47,nan,True
56.923,1765496448.922942,17:40:48,nan,True
57.923,1765496449.9229589,17:40:49,nan,True
58.923,1765496450.9229405,17:40:50,nan,True
59.923,1765496451.9229403,17:40:51,nan,True
60.923,1765496452.9229407,17:40:52,11.84,True
61.923,1765496453.92296,17:40:53,nan,True
62.923,1765496454.9229426,17:40:54,nan,True
63.923,1765496455.9229405,17:40:55,nan,True
64.923,1765496456.9229393,17:40:56,nan,True
65.923,1765496457.9229407,17:40:57,nan,True
66.923,1765496458.923032,17:40:58,nan,True
67.925,1765496459.9254155,17:40:59,nan,True
68.923,1765496460.9229465,17:41:00,nan,True
69.923,1765496461.9229424,17:41:01,nan,True
70.923,1765496462.9229124,17:41:02,13.65,True
71.923,1765496463.922943,17:41:03,nan,True
72.923,1765496464.9229388,17:41:04,nan,True
73.923,1765496465.9229627,17:41:05,nan,True
74.923,1765496466.9229689,17:41:06,nan,True
75.923,1765496467.9229608,17:41:07,nan,True
76.923,1765496468.922943,17:41:08,nan,True
77.923,1765496469.9229403,17:41:09,nan,True
78.923,1765496470.922941,17:41:10,nan,True
79.923,1765496471.922939,17:41:11,nan,True
80.923,1765496472.9229417,17:41:12,15.04,True
81.923,1765496473.9229424,17:41:13,nan,True
82.923,1765496474.9229436,17:41:14,nan,True
83.923,1765496475.9229429,17:41:15,nan,True
84.923,1765496476.922942,17:41:16,nan,True
85.923,1765496477.9229422,17:41:17,nan,True
86.923,1765496478.9229586,17:41:18,nan,True
87.923,1765496479.9229531,17:41:19,nan,True
88.923,1765496480.9230368,17:41:20,nan,True
89.923,1765496481.9230087,17:41:21,nan,True
90.923,1765496482.9229422,17:41:22,14.78,True
91.923,1765496483.9229453,17:41:23,nan,True
92.923,1765496484.9229436,17:41:24,nan,True
93.923,1765496485.9229388,17:41:25,nan,True
94.923,1765496486.922943,17:41:26,nan,True
95.923,1765496487.922966,17:41:27,nan,True
96.923,1765496488.9229698,17:41:28,nan,True
97.923,1765496489.9229586,17:41:29,nan,True
98.923,1765496490.9229696,17:41:30,nan,True
99.923,1765496491.922969,17:41:31,nan,True
100.923,1765496492.9229646,17:41:32,14.04,True
101.923,1765496493.9229407,17:41:33,nan,True
102.923,1765496494.922949,17:41:34,nan,True
103.923,1765496495.9229412,17:41:35,nan,True
104.923,1765496496.922941,17:41:36,nan,True
105.923,1765496497.9229445,17:41:37,nan,True
106.923,1765496498.922957,17:41:38,nan,True
107.923,1765496499.9229453,17:41:39,nan,True
108.923,1765496500.9229455,17:41:40,nan,True
109.923,1765496501.9229546,17:41:41,nan,True
110.923,1765496502.9229438,17:41:42,14.57,True
111.923,1765496503.9229395,17:41:43,nan,True
112.923,1765496504.9229667,17:41:44,nan,True
113.923,1765496505.9229665,17:41:45,nan,True
114.923,1765496506.922949,17:41:46,nan,True
115.923,1765496507.9229436,17:41:47,nan,True
