Timestamp,Unix_Time,Quality_Flag,Breath_Rate_BPM,App_State,Distances_Being_Analyzed,Presence_Detected,Presence_Distance_m,Intra_Presence_Score,Inter_Presence_Score,Presence_Distance_Index,Radar_Enter_Time
4.59134840965271,1765495181.5913484,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0,0.11672062582527291,0.0,0,
4.633422613143921,1765495181.6334226,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0,0.218891905301854,0.4521941014190383,0,
4.6856818199157715,1765495181.6856818,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0,0.31100035947046534,0.9936753900347326,0,
4.738185167312622,1765495181.7381852,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.3858303864683222,1.3253122715815926,2,4.738185167312622
4.78035831451416,1765495181.7803583,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.4520946791458204,1.5999612560259235,2,4.738185167312622
4.832576513290405,1765495181.8325765,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.5089015027379428,1.7836298961179637,1,4.738185167312622
4.884723424911499,1765495181.8847234,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.5620663891618856,1.9610565607195631,1,4.738185167312622
4.937102317810059,1765495181.9371023,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.6107581281602967,2.0761063478181736,1,4.738185167312622
4.979241371154785,1765495181.9792414,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.6541317811451017,2.155683312294836,1,4.738185167312622
5.03150200843811,1765495182.031502,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.6947666093541293,2.202485177107388,1,4.738185167312622
5.083598375320435,1765495182.0835984,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.7329851128388143,2.2321267345458176,1,4.738185167312622
5.135807037353516,1765495182.135807,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.7692037909244938,2.269716704250706,1,4.738185167312622
5.187981367111206,1765495182.1879814,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.7974200892417148,2.304660436748897,1,4.738185167312622
5.230105638504028,1765495182.2301056,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.8235023383394482,2.332961227373531,1,4.738185167312622
5.2823805809021,1765495182.2823806,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.852025452247869,2.363807684915666,1,4.738185167312622
5.334749937057495,1765495182.33475,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.8822558822243609,2.375307027724299,1,4.738185167312622
5.3869640827178955,1765495182.386964,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,0.9047514665605503,2.4097173295933407,1,4.738185167312622
