Unix_Sec,Belt_BPM_step,Radar_BPM_mean,Quality_Flag,t_rel_from_enter,Radar_Rolling_Std,Error
1765494305,19.38,16.25129632039132,breathing,92,4.063678353905269,-3.1287036796086802
1765494306,19.38,16.080292581127463,breathing,93,4.100161513994989,-3.2997074188725364
1765494307,19.38,16.017719013517766,breathing,94,4.0678010229851775,-3.362280986482233
1765494308,19.38,15.939929732318308,breathing,95,3.5261250402164532,-3.4400702676816906
1765494309,19.38,15.137099568072879,breathing,96,2.2611141774285275,-4.24290043192712
1765494310,19.38,14.412852631586953,breathing,97,0.9625556821072089,-4.9671473684130465
1765494311,19.38,19.77604864275384,breathing,98,1.4233291314753718,0.3960486427538399
1765494312,19.99,21.471725881086833,breathing,99,2.1453963606759467,1.4817258810868346
1765494313,19.99,21.890707861346396,breathing,100,2.6750568920490907,1.9007078613463975
1765494314,19.99,21.837965605851753,breathing,101,2.998424388685257,1.8479656058517548
1765494315,19.99,,,102,3.121735481455883,
