Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
47.727,1770684445.7274218,18:47:25,nan
48.727,1770684446.7274187,18:47:26,nan
49.727,1770684447.7274237,18:47:27,nan
50.727,1770684448.7274215,18:47:28,18.82
51.727,1770684449.727453,18:47:29,nan
52.731,1770684450.7312944,18:47:30,nan
53.727,1770684451.727438,18:47:31,nan
54.727,1770684452.727478,18:47:32,nan
55.727,1770684453.7274032,18:47:33,nan
56.727,1770684454.7274044,18:47:34,nan
57.727,1770684455.72743,18:47:35,nan
58.727,1770684456.7274055,18:47:36,nan
59.727,1770684457.7273958,18:47:37,nan
60.727,1770684458.727399,18:47:38,22.99
61.727,1770684459.7273977,18:47:39,nan
62.727,1770684460.7274058,18:47:40,nan
63.727,1770684461.7273962,18:47:41,nan
64.727,1770684462.7273982,18:47:42,nan
65.727,1770684463.727397,18:47:43,nan
66.727,1770684464.7273982,18:47:44,nan
67.727,1770684465.727398,18:47:45,nan
68.728,1770684466.727681,18:47:46,nan
69.727,1770684467.7274003,18:47:47,nan
70.727,1770684468.727429,18:47:48,8.20
71.727,1770684469.7274055,18:47:49,nan
72.727,1770684470.7273989,18:47:50,nan
73.727,1770684471.7273958,18:47:51,nan
74.727,1770684472.7274623,18:47:52,nan
75.727,1770684473.7274265,18:47:53,nan
76.727,1770684474.727425,18:47:54,nan
77.727,1770684475.7274253,18:47:55,nan
78.727,1770684476.7274249,18:47:56,nan
79.727,1770684477.7274258,18:47:57,nan
80.731,1770684478.7305224,18:47:58,13.81
81.727,1770684479.7274008,18:47:59,nan
82.727,1770684480.7273984,18:48:00,nan
83.727,1770684481.7274005,18:48:01,nan
84.727,1770684482.7273998,18:48:02,nan
85.727,1770684483.7274013,18:48:03,nan
86.727,1770684484.7274141,18:48:04,nan
87.727,1770684485.7274017,18:48:05,nan
88.727,1770684486.7273996,18:48:06,nan
89.727,1770684487.7273972,18:48:07,nan
90.727,1770684488.727396,18:48:08,20.20
91.727,1770684489.7273984,18:48:09,nan
92.727,1770684490.7274227,18:48:10,nan
93.727,1770684491.727485,18:48:11,nan
94.727,1770684492.7274163,18:48:12,nan
95.727,1770684493.727491,18:48:13,nan
96.727,1770684494.7274332,18:48:14,nan
97.727,1770684495.7274609,18:48:15,nan
98.727,1770684496.727401,18:48:16,nan
99.727,1770684497.727399,18:48:17,nan
100.727,1770684498.7273989,18:48:18,18.78
101.727,1770684499.7274005,18:48:19,nan
102.727,1770684500.727398,18:48:20,nan
103.727,1770684501.7273977,18:48:21,nan
104.727,1770684502.7273993,18:48:22,nan
105.727,1770684503.7273982,18:48:23,nan
106.727,1770684504.7273977,18:48:24,nan
107.727,1770684505.7273984,18:48:25,nan
108.727,1770684506.727401,18:48:26,nan
109.727,1770684507.7273993,18:48:27,nan
110.727,1770684508.7273974,18:48:28,18.62
111.727,1770684509.7273977,18:48:29,nan
112.727,1770684510.7274215,18:48:30,nan
113.727,1770684511.72742,18:48:31,nan
114.727,1770684512.7274294,18:48:32,nan
115.727,1770684513.7274408,18:48:33,nan
116.727,1770684514.727377,18:48:34,nan
117.727,1770684515.7274206,18:48:35,nan
118.727,1770684516.7274153,18:48:36,nan
119.727,1770684517.7274423,18:48:37,nan
120.727,1770684518.7274284,18:48:38,19.58
121.727,1770684519.7274156,18:48:39,nan
122.727,1770684520.7273977,18:48:40,nan
123.727,1770684521.7273974,18:48:41,nan
124.727,1770684522.7273977,18:48:42,nan
125.727,1770684523.7273984,18:48:43,nan
126.727,1770684524.7274253,18:48:44,nan
127.727,1770684525.7274008,18:48:45,nan
128.727,1770684526.7274113,18:48:46,nan
129.727,1770684527.7273898,18:48:47,nan
130.727,1770684528.727396,18:48:48,19.71
131.727,1770684529.7273948,18:48:49,nan
132.727,1770684530.7274334,18:48:50,nan
133.727,1770684531.727402,18:48:51,nan
134.727,1770684532.7273946,18:48:52,nan
135.727,1770684533.7273955,18:48:53,nan
136.727,1770684534.7273972,18:48:54,nan
137.727,1770684535.7273974,18:48:55,nan
138.727,1770684536.7274182,18:48:56,nan
139.727,1770684537.7274253,18:48:57,nan
140.727,1770684538.727426,18:48:58,19.23
141.727,1770684539.7274246,18:48:59,nan
142.727,1770684540.7274268,18:49:00,nan
143.727,1770684541.7274246,18:49:01,nan
144.727,1770684542.7274253,18:49:02,nan
145.727,1770684543.7274268,18:49:03,nan
146.727,1770684544.7274234,18:49:04,nan
147.727,1770684545.7274263,18:49:05,nan
148.727,1770684546.7273998,18:49:06,nan
