Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
1.013,1765494574.01284,17:09:34,8.43,True
2.013,1765494575.0125258,17:09:35,nan,True
3.013,1765494576.0125153,17:09:36,nan,True
4.012,1765494577.012495,17:09:37,nan,True
5.012,1765494578.0124986,17:09:38,nan,True
6.012,1765494579.0124848,17:09:39,nan,True
7.012,1765494580.0124846,17:09:40,nan,True
8.012,1765494581.0124884,17:09:41,nan,True
9.012,1765494582.0124886,17:09:42,nan,True
10.013,1765494583.0125096,17:09:43,nan,True
11.013,1765494584.0125058,17:09:44,12.68,True
12.013,1765494585.0125117,17:09:45,nan,True
13.012,1765494586.0124896,17:09:46,nan,True
14.012,1765494587.012486,17:09:47,nan,True
15.012,1765494588.0124862,17:09:48,nan,True
16.012,1765494589.012486,17:09:49,nan,True
17.012,1765494590.0124912,17:09:50,nan,True
18.012,1765494591.0124848,17:09:51,nan,True
19.012,1765494592.0124876,17:09:52,nan,True
20.012,1765494593.012487,17:09:53,nan,True
21.012,1765494594.0124848,17:09:54,17.46,True
22.012,1765494595.0124898,17:09:55,nan,True
23.012,1765494596.0124977,17:09:56,nan,True
24.012,1765494597.012498,17:09:57,nan,True
25.012,1765494598.0124876,17:09:58,nan,True
26.012,1765494599.0124867,17:09:59,nan,True
27.012,1765494600.0124938,17:10:00,nan,True
28.012,1765494601.0124872,17:10:01,nan,True
29.012,1765494602.0124843,17:10:02,nan,True
30.013,1765494603.0125244,17:10:03,nan,True
31.012,1765494604.0124874,17:10:04,14.86,True
32.012,1765494605.0124881,17:10:05,nan,True
33.012,1765494606.012486,17:10:06,nan,True
34.012,1765494607.0124888,17:10:07,nan,True
35.012,1765494608.012484,17:10:08,nan,True
36.012,1765494609.0124948,17:10:09,nan,True
37.013,1765494610.0125022,17:10:10,nan,True
38.013,1765494611.012505,17:10:11,nan,True
39.013,1765494612.0125058,17:10:12,nan,True
40.013,1765494613.0125034,17:10:13,nan,True
41.012,1765494614.0124865,17:10:14,15.89,True
42.012,1765494615.012485,17:10:15,nan,True
43.012,1765494616.0124898,17:10:16,nan,True
44.012,1765494617.0124862,17:10:17,nan,True
45.012,1765494618.012487,17:10:18,nan,True
46.012,1765494619.0124857,17:10:19,nan,True
47.012,1765494620.0124922,17:10:20,nan,True
48.012,1765494621.0124862,17:10:21,nan,True
49.012,1765494622.0124874,17:10:22,nan,True
50.012,1765494623.0124881,17:10:23,nan,True
51.013,1765494624.0125241,17:10:24,12.86,True
52.013,1765494625.0125194,17:10:25,nan,True
53.013,1765494626.0125186,17:10:26,nan,True
54.013,1765494627.0125115,17:10:27,nan,True
55.012,1765494628.0124886,17:10:28,nan,True
56.012,1765494629.0124857,17:10:29,nan,True
