Frame_Idx,Timestamp,Unix_Time,Quality_Flag,Breath_Rate_BPM,App_State,Distances_Being_Analyzed,Presence_Detected,Presence_Distance_m,Intra_Presence_Score,Inter_Presence_Score,Presence_Distance_Index,Radar_Enter_Time
49,7.190192937850952,1770681726.190193,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.805263916101199,22.050658136700076,1,4.837447166442871
50,7.241714239120483,1770681726.2417142,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.7780320061146127,21.92346602632036,1,4.837447166442871
51,7.293343782424927,1770681726.2933438,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.7556876966166366,21.792226806002454,0,4.837447166442871
52,7.344892740249634,1770681726.3448927,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.7325845190202613,21.6603509924482,1,4.837447166442871
53,7.386343717575073,1770681726.3863437,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.7093550453676571,21.522581060297824,1,4.837447166442871
54,7.437855958938599,1770681726.437856,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.6882284448587637,21.377632423443323,1,4.837447166442871
55,7.48958683013916,1770681726.4895868,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.6655838370053733,21.22298160047787,1,4.837447166442871
56,7.541259527206421,1770681726.5412595,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.6578432019307787,21.052105828372426,1,4.837447166442871
57,7.592877149581909,1770681726.5928771,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.649484892949769,20.875620659172746,1,4.837447166442871
58,7.6444151401519775,1770681726.6444151,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.6491571426021487,20.69427373225123,1,4.837447166442871
59,7.686068058013916,1770681726.686068,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.6372596512299566,20.50709948480733,1,4.837447166442871
60,7.742580413818359,1770681726.7425804,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.638478265386593,20.32489172990148,0,4.837447166442871
61,7.795051336288452,1770681726.7950513,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.6417881387239448,20.168039403864118,0,4.837447166442871
62,7.8535168170928955,1770681726.8535168,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.6554985808627212,20.0406743670215,0,4.837447166442871
63,7.895636320114136,1770681726.8956363,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.685639158554672,19.95721002409517,0,4.837447166442871
64,7.937363862991333,1770681726.9373639,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.7220477537388992,19.923315712066156,0,4.837447166442871
65,7.989149332046509,1770681726.9891493,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.7616899038496103,19.93739625037075,0,4.837447166442871
66,8.040984392166138,1770681727.0409844,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.7899887930567109,19.984926681247558,0,4.837447166442871
67,8.09266448020935,1770681727.0926645,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.8234986341336494,20.05706810079664,0,4.837447166442871
68,8.14418911933899,1770681727.1441891,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.8615459979297424,20.140777367162194,0,4.837447166442871
69,8.1957848072052,1770681727.1957848,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.9079470176720703,20.22617016586344,0,4.837447166442871
70,8.237213373184204,1770681727.2372134,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.9399516466425455,20.316951195789006,0,4.837447166442871
71,8.288824558258057,1770681727.2888246,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.9710388315859202,20.409185541781795,0,4.837447166442871
72,8.340405464172363,1770681727.3404055,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.0028072845290015,20.51112374560121,0,4.837447166442871
73,8.391959190368652,1770681727.3919592,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.0433243703596604,20.617348575989237,0,4.837447166442871
74,8.443497896194458,1770681727.443498,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.0917095764691838,20.715378237567982,0,4.837447166442871
75,8.495090961456299,1770681727.495091,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.118598623792729,20.789897374121075,0,4.837447166442871
76,8.536627054214478,1770681727.536627,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.1159797753129856,20.850981592723723,0,4.837447166442871
77,8.588218450546265,1770681727.5882185,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.1285994366786567,20.918867609230908,0,4.837447166442871
78,8.639798164367676,1770681727.6397982,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.167758007600067,21.020000677776572,0,4.837447166442871
79,8.691596984863281,1770681727.691597,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.220673338995103,21.143146497668134,0,4.837447166442871
80,8.738510131835938,1770681727.7385101,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.290640333555098,21.262843021509592,0,4.837447166442871
81,8.79038691520691,1770681727.790387,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.3657353479067327,21.396543787882287,0,4.837447166442871
82,8.84221339225769,1770681727.8422134,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.4515096999062873,21.54708252396979,0,4.837447166442871
83,8.913565158843994,1770681727.9135652,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.561475807940622,21.71146646682051,0,4.837447166442871
84,8.945403575897217,1770681727.9454036,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.6376434729320124,21.87558995315746,0,4.837447166442871
85,8.987037420272827,1770681727.9870374,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.6800599371147658,22.032768270889733,0,4.837447166442871
86,9.039011240005493,1770681728.0390112,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,2.704556364927402,22.163296545692436,1,4.837447166442871
87,9.090884447097778,1770681728.0908844,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.7194271050885015,22.266006272677853,0,4.837447166442871
88,9.142513036727905,1770681728.142513,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.6891251146047757,22.346554664592677,0,4.837447166442871
89,9.19404411315918,1770681728.194044,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,2.6614914487994836,22.414292556825913,0,4.837447166442871
90,9.245543241500854,1770681728.2455432,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,2.6381373787286155,22.475744645296317,1,4.837447166442871
91,9.287047863006592,1770681728.2870479,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,2.644452623548546,22.53413581219682,1,4.837447166442871
92,9.338603258132935,1770681728.3386033,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,2.645203299122869,22.591528668955974,1,4.837447166442871
93,9.390143632888794,1770681728.3901436,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,2.6384796474521566,22.645422806336676,1,4.837447166442871
94,9.44163703918457,1770681728.441637,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,2.639225746575246,22.70568391149356,2,4.837447166442871
95,9.493253946304321,1770681728.493254,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,2.6422261453746434,22.775003169721995,2,4.837447166442871
96,9.54478931427002,1770681728.5447893,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,2.646799138135366,22.84530057677753,2,4.837447166442871
97,9.58623719215393,1770681728.5862372,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.7606912963092318,2.6570499707541373,22.93232171673668,3,4.837447166442871
98,9.637752532958984,1770681728.6377525,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.7606912963092318,2.671289908554646,23.041245057351755,3,4.837447166442871
99,9.689528942108154,1770681728.689529,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.7606912963092318,2.6737296062291005,23.157522034957275,3,4.837447166442871
100,9.739258050918579,1770681728.739258,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.7606912963092318,2.6611811967889683,23.267196366147385,3,4.837447166442871
101,9.791073083877563,1770681728.791073,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.7606912963092318,2.661520585082121,23.344810362759628,3,4.837447166442871
102,9.842922449111938,1770681728.8429224,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.7606912963092318,2.6637208787575903,23.413871838687438,3,4.837447166442871
103,9.896554470062256,1770681728.8965545,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.7606912963092318,2.6637300249794023,23.496223256408022,3,4.837447166442871
104,9.957027912139893,1770681728.957028,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.7606912963092318,2.646834169572778,23.583516880058163,3,4.837447166442871
105,9.990025281906128,1770681728.9900253,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,2.5989969148091308,23.64842711662582,2,4.837447166442871
106,10.043084621429443,1770681729.0430846,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,2.5288900924475963,23.737076442381298,2,4.837447166442871
107,10.096676349639893,1770681729.0966763,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,2.4464056396648304,23.83915339657414,2,4.837447166442871
108,10.14189100265503,1770681729.141891,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,2.3613580677257935,23.94160669995682,2,4.837447166442871
109,10.197368144989014,1770681729.1973681,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,2.2703860691220017,24.06207893948469,2,4.837447166442871
110,10.242567777633667,1770681729.2425678,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,2.1810046626051838,24.19908768203812,2,4.837447166442871
111,10.298028707504272,1770681729.2980287,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,2.0983322622820055,24.336528220582675,2,4.837447166442871
112,10.343170166015625,1770681729.3431702,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,2.030297534170656,24.465398237475682,2,4.837447166442871
113,10.398579359054565,1770681729.3985794,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.9632133391923445,24.590496790107693,2,4.837447166442871
114,10.443761348724365,1770681729.4437613,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.890341438571721,24.720846863543596,2,4.837447166442871
115,10.499372005462646,1770681729.499372,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.8229969075933172,24.850165741078676,2,4.837447166442871
116,10.544630765914917,1770681729.5446308,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.7537669816581998,24.968258977710654,2,4.837447166442871
117,10.589860916137695,1770681729.589861,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.6919206012369803,25.069753858261425,2,4.837447166442871
118,10.645135879516602,1770681729.6451359,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.642645552528545,25.145262622728126,2,4.837447166442871
119,10.690540790557861,1770681729.6905408,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.6006363965103911,25.188749009381617,2,4.837447166442871
120,10.74060344696045,1770681729.7406034,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.5734391064232762,25.209911439514244,2,4.837447166442871
121,10.79623532295227,1770681729.7962353,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.5522960733868905,25.218232050036836,2,4.837447166442871
122,10.84233045578003,1770681729.8423305,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.5458894623075965,25.2224391360533,2,4.837447166442871
123,10.898607969284058,1770681729.898608,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.7606912963092318,1.5553128311708426,25.24362286403869,3,4.837447166442871
124,10.942148208618164,1770681729.9421482,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.5353655328089735,25.265661970339977,2,4.837447166442871
125,11.014697790145874,1770681730.0146978,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.527076522401427,25.264117017291813,2,4.837447166442871
126,11.037623882293701,1770681730.037624,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.537621109770758,25.265961290104272,2,4.837447166442871
127,11.091035842895508,1770681730.0910358,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.5647789198762605,25.25409567925711,2,4.837447166442871
128,11.144253015518188,1770681730.144253,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.7606912963092318,1.5834826502892467,25.231447767414522,3,4.837447166442871
129,11.197360038757324,1770681730.19736,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.7606912963092318,1.5896636074936659,25.197114794163806,3,4.837447166442871
130,11.240223407745361,1770681730.2402234,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.5795411480472528,25.15760088902431,2,4.837447166442871
131,11.293189525604248,1770681730.2931895,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.7606912963092318,1.606286738831785,25.131117811597953,3,4.837447166442871
132,11.346094608306885,1770681730.3460946,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.7606912963092318,1.6273387439582956,25.091412939714637,3,4.837447166442871
133,11.38896369934082,1770681730.3889637,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.7606912963092318,1.6208224440199235,25.062280352118485,3,4.837447166442871
134,11.441786527633667,1770681730.4417865,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.7606912963092318,1.5909194005334126,25.065653067518312,3,4.837447166442871
135,11.494667291641235,1770681730.4946673,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.5537835041415353,25.071878851479173,2,4.837447166442871
136,11.537486791610718,1770681730.5374868,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.517667829000096,25.09339596390661,2,4.837447166442871
137,11.590469121932983,1770681730.5904691,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.4888371653549854,25.110960366112636,2,4.837447166442871
138,11.643349647521973,1770681730.6433496,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.461345833053973,25.125800562862644,2,4.837447166442871
139,11.696431398391724,1770681730.6964314,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.4434730584477602,25.13863696161582,2,4.837447166442871
140,11.739074230194092,1770681730.7390742,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.424916741354946,25.127209247116564,2,4.837447166442871
141,11.79227352142334,1770681730.7922735,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.4219092228364165,25.097616279904848,2,4.837447166442871
142,11.845300912857056,1770681730.845301,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.4229424214765563,25.052843400610453,2,4.837447166442871
143,11.888329982757568,1770681730.88833,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.438442724573379,24.999893177578883,2,4.837447166442871
144,11.942232608795166,1770681730.9422326,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.453513167043843,24.957262292610718,2,4.837447166442871
145,11.99547553062439,1770681730.9954755,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.4748628597839282,24.926384695623852,2,4.837447166442871
146,12.056193351745605,1770681731.0561934,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.501925046228203,24.898359375506317,2,4.837447166442871
147,12.089287757873535,1770681731.0892878,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.5172354707652236,24.863155466441903,2,4.837447166442871
148,12.142389059066772,1770681731.142389,breathing_no_rate,,AppState.ESTIMATE_BREATHING_RATE,0.0000;3.0000,True,0.6405821442604057,1.5272349420940723,24.80851960688459,2,4.837447166442871
