Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
0.752,1770681719.7518606,18:01:59,16.32
1.751,1770681720.7509787,18:02:00,nan
2.751,1770681721.7509763,18:02:01,nan
3.751,1770681722.7509544,18:02:02,nan
4.751,1770681723.7509637,18:02:03,nan
5.751,1770681724.751253,18:02:04,nan
6.751,1770681725.7509503,18:02:05,nan
7.751,1770681726.7509491,18:02:06,nan
8.751,1770681727.7509472,18:02:07,nan
9.751,1770681728.750947,18:02:08,nan
10.751,1770681729.7509737,18:02:09,18.01
11.751,1770681730.750952,18:02:10,nan
12.751,1770681731.75095,18:02:11,nan
13.751,1770681732.7509487,18:02:12,nan
14.751,1770681733.750948,18:02:13,nan
15.751,1770681734.750953,18:02:14,nan
16.751,1770681735.7509737,18:02:15,nan
17.751,1770681736.7509732,18:02:16,nan
18.751,1770681737.7509499,18:02:17,nan
19.751,1770681738.7509468,18:02:18,nan
20.751,1770681739.750947,18:02:19,18.15
21.751,1770681740.7509463,18:02:20,nan
22.751,1770681741.7509482,18:02:21,nan
23.751,1770681742.751009,18:02:22,nan
24.751,1770681743.7509675,18:02:23,nan
25.751,1770681744.7509758,18:02:24,nan
26.751,1770681745.7513125,18:02:25,nan
27.751,1770681746.7509725,18:02:26,nan
28.751,1770681747.7509475,18:02:27,nan
29.751,1770681748.7509458,18:02:28,nan
30.751,1770681749.750943,18:02:29,21.43
31.751,1770681750.7509458,18:02:30,nan
32.751,1770681751.7509472,18:02:31,nan
33.751,1770681752.7509527,18:02:32,nan
34.751,1770681753.7509491,18:02:33,nan
35.751,1770681754.750949,18:02:34,nan
36.751,1770681755.7509518,18:02:35,nan
37.751,1770681756.7509494,18:02:36,nan
38.751,1770681757.750966,18:02:37,nan
39.751,1770681758.7509754,18:02:38,nan
40.751,1770681759.750973,18:02:39,20.19
41.751,1770681760.7509522,18:02:40,nan
42.751,1770681761.7509487,18:02:41,nan
43.751,1770681762.7509503,18:02:42,nan
44.751,1770681763.7509475,18:02:43,nan
45.751,1770681764.7509484,18:02:44,nan
46.751,1770681765.7509654,18:02:45,nan
47.751,1770681766.7509983,18:02:46,nan
48.751,1770681767.7509527,18:02:47,nan
49.751,1770681768.7509537,18:02:48,nan
50.751,1770681769.7509468,18:02:49,21.47
51.751,1770681770.7509518,18:02:50,nan
52.751,1770681771.7509487,18:02:51,nan
53.751,1770681772.7509744,18:02:52,nan
54.751,1770681773.7509508,18:02:53,nan
55.751,1770681774.750951,18:02:54,nan
56.751,1770681775.7509463,18:02:55,nan
57.751,1770681776.7509453,18:02:56,nan
58.751,1770681777.7509482,18:02:57,nan
59.751,1770681778.750969,18:02:58,nan
60.751,1770681779.7509677,18:02:59,21.13
61.751,1770681780.7509723,18:03:00,nan
62.751,1770681781.7509496,18:03:01,nan
63.751,1770681782.750946,18:03:02,nan
64.751,1770681783.7509463,18:03:03,nan
65.751,1770681784.750949,18:03:04,nan
66.751,1770681785.750945,18:03:05,nan
67.751,1770681786.7510433,18:03:06,nan
68.751,1770681787.7509909,18:03:07,nan
69.751,1770681788.750957,18:03:08,nan
70.751,1770681789.7509468,18:03:09,22.43
71.751,1770681790.7509491,18:03:10,nan
72.751,1770681791.7509503,18:03:11,nan
73.751,1770681792.7509482,18:03:12,nan
74.751,1770681793.750968,18:03:13,nan
75.751,1770681794.7509718,18:03:14,nan
76.751,1770681795.7509773,18:03:15,nan
77.751,1770681796.7509747,18:03:16,nan
78.751,1770681797.7509494,18:03:17,nan
79.751,1770681798.7509475,18:03:18,nan
80.751,1770681799.750946,18:03:19,22.98
81.751,1770681800.7509525,18:03:20,nan
82.751,1770681801.7509463,18:03:21,nan
83.751,1770681802.75097,18:03:22,nan
84.751,1770681803.7509727,18:03:23,nan
85.751,1770681804.7509725,18:03:24,nan
86.751,1770681805.750951,18:03:25,nan
87.751,1770681806.7509508,18:03:26,nan
88.751,1770681807.7509441,18:03:27,nan
89.751,1770681808.750956,18:03:28,nan
90.751,1770681809.7509427,18:03:29,23.37
91.751,1770681810.750962,18:03:30,nan
92.751,1770681811.7509665,18:03:31,nan
93.751,1770681812.75096,18:03:32,nan
94.751,1770681813.7509525,18:03:33,nan
95.751,1770681814.7509456,18:03:34,nan
96.751,1770681815.7509415,18:03:35,nan
97.751,1770681816.7509456,18:03:36,nan
98.751,1770681817.7509432,18:03:37,nan
