Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
0.658,1765496607.657817,17:43:27,4.80,True
1.657,1765496608.6574745,17:43:28,nan,True
2.657,1765496609.6574817,17:43:29,nan,True
3.657,1765496610.6574457,17:43:30,nan,True
4.657,1765496611.6574614,17:43:31,nan,True
5.657,1765496612.6574502,17:43:32,nan,True
6.657,1765496613.6574547,17:43:33,nan,True
7.657,1765496614.657477,17:43:34,nan,True
8.657,1765496615.657458,17:43:35,nan,True
9.658,1765496616.6576703,17:43:36,nan,True
10.658,1765496617.6575358,17:43:37,18.75,True
11.657,1765496618.657452,17:43:38,nan,True
12.657,1765496619.6574814,17:43:39,nan,True
13.657,1765496620.6574533,17:43:40,nan,True
14.657,1765496621.6574612,17:43:41,nan,True
15.657,1765496622.6574357,17:43:42,nan,True
16.657,1765496623.6574695,17:43:43,nan,True
17.657,1765496624.6574852,17:43:44,nan,True
18.657,1765496625.6574392,17:43:45,nan,True
19.657,1765496626.657442,17:43:46,nan,True
20.657,1765496627.6574552,17:43:47,10.44,True
21.657,1765496628.6574345,17:43:48,nan,True
22.657,1765496629.65745,17:43:49,nan,True
23.657,1765496630.6574671,17:43:50,nan,True
24.657,1765496631.657438,17:43:51,nan,True
25.657,1765496632.657438,17:43:52,nan,True
26.657,1765496633.6574612,17:43:53,nan,True
27.657,1765496634.6574662,17:43:54,nan,True
28.657,1765496635.6574419,17:43:55,nan,True
29.657,1765496636.6574373,17:43:56,nan,True
30.657,1765496637.6574364,17:43:57,14.11,True
31.657,1765496638.6574361,17:43:58,nan,True
32.657,1765496639.6574433,17:43:59,nan,True
33.657,1765496640.6574655,17:44:00,nan,True
34.657,1765496641.6574554,17:44:01,nan,True
35.657,1765496642.6574748,17:44:02,nan,True
36.657,1765496643.6574564,17:44:03,nan,True
37.657,1765496644.6574686,17:44:04,nan,True
38.657,1765496645.6574671,17:44:05,nan,True
39.657,1765496646.657456,17:44:06,nan,True
40.657,1765496647.657445,17:44:07,15.35,True
41.657,1765496648.657436,17:44:08,nan,True
42.657,1765496649.6574554,17:44:09,nan,True
43.657,1765496650.6574502,17:44:10,nan,True
44.657,1765496651.6574395,17:44:11,nan,True
45.657,1765496652.6574733,17:44:12,nan,True
46.657,1765496653.6574638,17:44:13,nan,True
47.657,1765496654.6574662,17:44:14,nan,True
48.657,1765496655.6574407,17:44:15,nan,True
49.657,1765496656.6574466,17:44:16,nan,True
50.657,1765496657.6574368,17:44:17,17.52,True
51.657,1765496658.6574383,17:44:18,nan,True
52.658,1765496659.6580715,17:44:19,nan,True
53.657,1765496660.657459,17:44:20,nan,True
54.657,1765496661.6574628,17:44:21,nan,True
55.657,1765496662.6574414,17:44:22,nan,True
56.657,1765496663.6574354,17:44:23,nan,True
57.657,1765496664.6574557,17:44:24,nan,True
58.657,1765496665.6574414,17:44:25,nan,True
59.657,1765496666.6574428,17:44:26,nan,True
60.657,1765496667.657457,17:44:27,17.65,True
61.657,1765496668.6574588,17:44:28,nan,True
62.657,1765496669.6574705,17:44:29,nan,True
63.657,1765496670.6574457,17:44:30,nan,True
64.657,1765496671.6574392,17:44:31,nan,True
65.657,1765496672.6574407,17:44:32,nan,True
66.657,1765496673.6574397,17:44:33,nan,True
67.657,1765496674.6574593,17:44:34,nan,True
68.657,1765496675.6574392,17:44:35,nan,True
69.657,1765496676.657437,17:44:36,nan,True
70.657,1765496677.657436,17:44:37,18.92,True
71.657,1765496678.657437,17:44:38,nan,True
72.658,1765496679.6575084,17:44:39,nan,True
73.657,1765496680.6574602,17:44:40,nan,True
74.657,1765496681.6574626,17:44:41,nan,True
75.657,1765496682.6574605,17:44:42,nan,True
76.657,1765496683.6574645,17:44:43,nan,True
77.657,1765496684.6574557,17:44:44,nan,True
78.657,1765496685.6574378,17:44:45,nan,True
79.657,1765496686.6574395,17:44:46,nan,True
80.657,1765496687.6574388,17:44:47,17.44,True
81.657,1765496688.6574447,17:44:48,nan,True
82.657,1765496689.6574588,17:44:49,nan,True
83.657,1765496690.6574426,17:44:50,nan,True
84.657,1765496691.6574404,17:44:51,nan,True
85.657,1765496692.6574368,17:44:52,nan,True
86.657,1765496693.6574411,17:44:53,nan,True
87.657,1765496694.6574707,17:44:54,nan,True
88.657,1765496695.6574469,17:44:55,nan,True
89.657,1765496696.657437,17:44:56,nan,True
90.657,1765496697.6574397,17:44:57,17.70,True
91.657,1765496698.657438,17:44:58,nan,True
92.657,1765496699.657469,17:44:59,nan,True
93.657,1765496700.6574392,17:45:00,nan,True
94.657,1765496701.6574466,17:45:01,nan,True
95.657,1765496702.6574361,17:45:02,nan,True
96.657,1765496703.6574414,17:45:03,nan,True
97.657,1765496704.657475,17:45:04,nan,True
98.657,1765496705.6574595,17:45:05,nan,True
99.657,1765496706.6574664,17:45:06,nan,True
100.658,1765496707.6575644,17:45:07,15.70,True
101.657,1765496708.657468,17:45:08,nan,True
102.657,1765496709.6574662,17:45:09,nan,True
103.657,1765496710.6574419,17:45:10,nan,True
104.657,1765496711.6574383,17:45:11,nan,True
105.657,1765496712.6574388,17:45:12,nan,True
106.657,1765496713.6574402,17:45:13,nan,True
107.657,1765496714.6574671,17:45:14,nan,True
108.657,1765496715.6574743,17:45:15,nan,True
109.658,1765496716.6575303,17:45:16,nan,True
110.657,1765496717.6574488,17:45:17,13.31,True
111.657,1765496718.657446,17:45:18,nan,True
112.658,1765496719.6580932,17:45:19,nan,True
113.657,1765496720.6574364,17:45:20,nan,True
114.657,1765496721.6574452,17:45:21,nan,True
115.657,1765496722.6574554,17:45:22,nan,True
116.657,1765496723.6574585,17:45:23,nan,True
117.657,1765496724.6574817,17:45:24,nan,True
118.657,1765496725.6574428,17:45:25,nan,True
119.657,1765496726.6574388,17:45:26,nan,True
120.657,1765496727.6574368,17:45:27,10.88,True
121.657,1765496728.6574416,17:45:28,nan,True
122.657,1765496729.6574838,17:45:29,nan,True
123.657,1765496730.6574385,17:45:30,nan,True
124.657,1765496731.657444,17:45:31,nan,True
125.657,1765496732.6574378,17:45:32,nan,True
126.657,1765496733.657456,17:45:33,nan,True
127.657,1765496734.6574626,17:45:34,nan,True
128.657,1765496735.657451,17:45:35,nan,True
129.658,1765496736.6576576,17:45:36,nan,True
130.657,1765496737.6574552,17:45:37,11.72,True
131.657,1765496738.6574557,17:45:38,nan,True
132.657,1765496739.6574707,17:45:39,nan,True
133.657,1765496740.6574402,17:45:40,nan,True
134.657,1765496741.657433,17:45:41,nan,True
135.657,1765496742.6574361,17:45:42,nan,True
136.657,1765496743.6574366,17:45:43,nan,True
137.657,1765496744.657494,17:45:44,nan,True
138.657,1765496745.657453,17:45:45,nan,True
139.657,1765496746.6574342,17:45:46,nan,True
140.657,1765496747.657435,17:45:47,13.50,True
141.657,1765496748.6574357,17:45:48,nan,True
142.657,1765496749.6574504,17:45:49,nan,True
143.657,1765496750.6574404,17:45:50,nan,True
144.657,1765496751.6574345,17:45:51,nan,True
145.657,1765496752.6574354,17:45:52,nan,True
146.657,1765496753.6574345,17:45:53,nan,True
