Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
1.274,1771542383.2739933,17:06:23,8.15
2.273,1771542384.2734554,17:06:24,nan
3.273,1771542385.273434,17:06:25,nan
4.273,1771542386.273431,17:06:26,nan
5.273,1771542387.2734447,17:06:27,nan
6.273,1771542388.273421,17:06:28,nan
7.273,1771542389.273419,17:06:29,nan
8.273,1771542390.273417,17:06:30,nan
9.273,1771542391.2734165,17:06:31,nan
10.273,1771542392.27344,17:06:32,nan
11.273,1771542393.2734418,17:06:33,10.43
12.273,1771542394.2734342,17:06:34,nan
13.273,1771542395.273415,17:06:35,nan
14.273,1771542396.2734127,17:06:36,nan
15.273,1771542397.273414,17:06:37,nan
16.273,1771542398.273412,17:06:38,nan
17.273,1771542399.2734132,17:06:39,nan
18.274,1771542400.2735376,17:06:40,nan
19.273,1771542401.2734182,17:06:41,nan
20.273,1771542402.2734137,17:06:42,nan
21.273,1771542403.2734137,17:06:43,10.79
22.273,1771542404.273414,17:06:44,nan
23.273,1771542405.273414,17:06:45,nan
24.273,1771542406.2734342,17:06:46,nan
25.273,1771542407.273432,17:06:47,nan
26.273,1771542408.2734356,17:06:48,nan
27.273,1771542409.2734356,17:06:49,nan
28.273,1771542410.2734146,17:06:50,nan
29.273,1771542411.2734232,17:06:51,nan
30.273,1771542412.273417,17:06:52,nan
31.273,1771542413.2734172,17:06:53,19.51
32.273,1771542414.273418,17:06:54,nan
33.273,1771542415.273417,17:06:55,nan
34.273,1771542416.2734177,17:06:56,nan
35.273,1771542417.273416,17:06:57,nan
36.273,1771542418.2734194,17:06:58,nan
37.273,1771542419.2734163,17:06:59,nan
38.273,1771542420.2734275,17:07:00,nan
39.273,1771542421.2734437,17:07:01,nan
40.273,1771542422.2734177,17:07:02,nan
41.273,1771542423.273419,17:07:03,20.45
42.273,1771542424.2734177,17:07:04,nan
43.273,1771542425.273421,17:07:05,nan
44.273,1771542426.2734165,17:07:06,nan
45.273,1771542427.273433,17:07:07,nan
46.273,1771542428.2734406,17:07:08,nan
47.273,1771542429.2734196,17:07:09,nan
48.273,1771542430.2734187,17:07:10,nan
49.273,1771542431.2734182,17:07:11,nan
50.273,1771542432.2734177,17:07:12,nan
51.273,1771542433.2734208,17:07:13,20.50
52.273,1771542434.2734394,17:07:14,nan
53.273,1771542435.2734215,17:07:15,nan
54.273,1771542436.273421,17:07:16,nan
55.273,1771542437.2734168,17:07:17,nan
56.273,1771542438.2734177,17:07:18,nan
57.273,1771542439.2734234,17:07:19,nan
58.273,1771542440.2734427,17:07:20,nan
59.273,1771542441.273448,17:07:21,nan
60.273,1771542442.2734203,17:07:22,nan
61.273,1771542443.273418,17:07:23,21.04
62.273,1771542444.2734177,17:07:24,nan
63.273,1771542445.2734208,17:07:25,nan
64.273,1771542446.273468,17:07:26,nan
65.273,1771542447.2734387,17:07:27,nan
66.273,1771542448.2734354,17:07:28,nan
67.273,1771542449.2734172,17:07:29,nan
68.273,1771542450.2734194,17:07:30,nan
69.273,1771542451.2734182,17:07:31,nan
70.273,1771542452.2734187,17:07:32,nan
71.273,1771542453.2734184,17:07:33,20.64
72.273,1771542454.2734447,17:07:34,nan
73.273,1771542455.2734447,17:07:35,nan
74.273,1771542456.2734363,17:07:36,nan
75.273,1771542457.27342,17:07:37,nan
76.273,1771542458.2734177,17:07:38,nan
77.273,1771542459.273418,17:07:39,nan
78.273,1771542460.2734134,17:07:40,nan
79.273,1771542461.2734184,17:07:41,nan
80.273,1771542462.273437,17:07:42,nan
81.273,1771542463.2734506,17:07:43,20.85
82.273,1771542464.2734206,17:07:44,nan
83.273,1771542465.2734203,17:07:45,nan
84.273,1771542466.2734194,17:07:46,nan
85.273,1771542467.2734194,17:07:47,nan
86.273,1771542468.273419,17:07:48,nan
87.273,1771542469.2734358,17:07:49,nan
88.273,1771542470.2734394,17:07:50,nan
89.273,1771542471.2734213,17:07:51,nan
90.273,1771542472.273418,17:07:52,nan
91.273,1771542473.2734182,17:07:53,19.26
92.273,1771542474.2734215,17:07:54,nan
93.273,1771542475.2734184,17:07:55,nan
