Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
0.976,1770765685.9763288,17:21:25,7.77
1.976,1770765686.9760547,17:21:26,nan
2.977,1770765687.977354,17:21:27,nan
3.979,1770765688.9786415,17:21:28,nan
4.976,1770765689.97609,17:21:29,nan
5.976,1770765690.9760435,17:21:30,nan
6.976,1770765691.9760458,17:21:31,nan
7.976,1770765692.9760268,17:21:32,nan
8.976,1770765693.976019,17:21:33,nan
9.976,1770765694.9760356,17:21:34,nan
10.976,1770765695.976024,17:21:35,12.79
11.976,1770765696.9760299,17:21:36,nan
12.976,1770765697.9760203,17:21:37,nan
13.976,1770765698.9760368,17:21:38,nan
14.976,1770765699.976024,17:21:39,nan
15.976,1770765700.9761078,17:21:40,nan
16.976,1770765701.9760916,17:21:41,nan
17.976,1770765702.9760454,17:21:42,nan
18.976,1770765703.9760196,17:21:43,nan
19.976,1770765704.9760277,17:21:44,nan
20.976,1770765705.9760566,17:21:45,16.48
21.976,1770765706.9760208,17:21:46,nan
22.976,1770765707.976019,17:21:47,nan
23.976,1770765708.9760182,17:21:48,nan
24.976,1770765709.9760485,17:21:49,nan
25.976,1770765710.9760377,17:21:50,nan
26.976,1770765711.976058,17:21:51,nan
27.976,1770765712.976057,17:21:52,nan
28.976,1770765713.976044,17:21:53,nan
29.976,1770765714.9760318,17:21:54,nan
30.976,1770765715.976066,17:21:55,12.24
31.976,1770765716.9760299,17:21:56,nan
32.976,1770765717.9760413,17:21:57,nan
33.976,1770765718.9760242,17:21:58,nan
34.976,1770765719.9760673,17:21:59,nan
35.976,1770765720.9760265,17:22:00,nan
36.977,1770765721.976827,17:22:01,nan
37.976,1770765722.9760253,17:22:02,nan
38.976,1770765723.9760218,17:22:03,nan
39.976,1770765724.9760292,17:22:04,nan
40.976,1770765725.9760568,17:22:05,16.01
41.976,1770765726.9760425,17:22:06,nan
42.976,1770765727.9760425,17:22:07,nan
43.976,1770765728.976046,17:22:08,nan
44.976,1770765729.976059,17:22:09,nan
45.976,1770765730.976025,17:22:10,nan
46.976,1770765731.9760196,17:22:11,nan
47.976,1770765732.9760368,17:22:12,nan
48.976,1770765733.97603,17:22:13,nan
49.976,1770765734.976021,17:22:14,nan
50.976,1770765735.9760592,17:22:15,19.61
51.977,1770765736.9766574,17:22:16,nan
52.976,1770765737.9760785,17:22:17,nan
53.976,1770765738.9760656,17:22:18,nan
54.976,1770765739.9760551,17:22:19,nan
55.976,1770765740.9760196,17:22:20,nan
56.976,1770765741.9760187,17:22:21,nan
57.976,1770765742.9760225,17:22:22,nan
58.976,1770765743.9760196,17:22:23,nan
59.976,1770765744.976025,17:22:24,nan
60.976,1770765745.976072,17:22:25,19.79
61.976,1770765746.9760542,17:22:26,nan
62.976,1770765747.9760482,17:22:27,nan
63.976,1770765748.976056,17:22:28,nan
64.976,1770765749.9760327,17:22:29,nan
65.976,1770765750.9764924,17:22:30,nan
66.976,1770765751.9760294,17:22:31,nan
67.976,1770765752.976021,17:22:32,nan
68.976,1770765753.9760199,17:22:33,nan
69.976,1770765754.9760568,17:22:34,nan
70.976,1770765755.976053,17:22:35,20.12
71.976,1770765756.9760387,17:22:36,nan
72.976,1770765757.9760246,17:22:37,nan
73.976,1770765758.9760292,17:22:38,nan
74.976,1770765759.9760396,17:22:39,nan
75.976,1770765760.9760363,17:22:40,nan
76.976,1770765761.9760232,17:22:41,nan
77.976,1770765762.9760544,17:22:42,nan
78.976,1770765763.9760432,17:22:43,nan
79.976,1770765764.9760344,17:22:44,nan
80.976,1770765765.9760303,17:22:45,18.93
81.976,1770765766.9760253,17:22:46,nan
82.976,1770765767.9760227,17:22:47,nan
83.976,1770765768.9760294,17:22:48,nan
84.976,1770765769.9760401,17:22:49,nan
85.976,1770765770.97605,17:22:50,nan
86.976,1770765771.976019,17:22:51,nan
87.976,1770765772.9760218,17:22:52,nan
88.976,1770765773.9760225,17:22:53,nan
89.976,1770765774.976016,17:22:54,nan
90.976,1770765775.976043,17:22:55,18.82
91.976,1770765776.976095,17:22:56,nan
92.976,1770765777.9760368,17:22:57,nan
93.976,1770765778.9760354,17:22:58,nan
94.976,1770765779.9760633,17:22:59,nan
95.976,1770765780.9760425,17:23:00,nan
96.976,1770765781.9760213,17:23:01,nan
97.976,1770765782.9760234,17:23:02,nan
98.976,1770765783.9760225,17:23:03,nan
99.976,1770765784.9760518,17:23:04,nan
100.976,1770765785.9760585,17:23:05,17.33
101.976,1770765786.976026,17:23:06,nan
102.976,1770765787.9760177,17:23:07,nan
103.976,1770765788.9760208,17:23:08,nan
104.976,1770765789.976017,17:23:09,nan
105.976,1770765790.9760334,17:23:10,nan
106.976,1770765791.976037,17:23:11,nan
107.976,1770765792.976021,17:23:12,nan
108.976,1770765793.9760478,17:23:13,nan
109.976,1770765794.9760342,17:23:14,nan
110.976,1770765795.976037,17:23:15,18.01
111.976,1770765796.9760191,17:23:16,nan
112.976,1770765797.9760597,17:23:17,nan
113.976,1770765798.97606,17:23:18,nan
114.976,1770765799.9760346,17:23:19,nan
115.976,1770765800.9760332,17:23:20,nan
116.976,1770765801.9760642,17:23:21,nan
117.976,1770765802.9760258,17:23:22,nan
118.976,1770765803.9760253,17:23:23,nan
119.976,1770765804.9760613,17:23:24,nan
120.976,1770765805.976062,17:23:25,17.61
121.976,1770765806.976032,17:23:26,nan
122.979,1770765807.978751,17:23:27,nan
123.976,1770765808.9760604,17:23:28,nan
124.976,1770765809.976028,17:23:29,nan
125.976,1770765810.9760256,17:23:30,nan
126.976,1770765811.9760275,17:23:31,nan
127.976,1770765812.976026,17:23:32,nan
