Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
1.169,1765495914.1690576,17:31:54,0.00,True
2.169,1765495915.168733,17:31:55,nan,True
3.169,1765495916.168744,17:31:56,nan,True
4.169,1765495917.1687055,17:31:57,nan,True
5.169,1765495918.168699,17:31:58,nan,True
6.170,1765495919.1697423,17:31:59,nan,True
7.169,1765495920.1687076,17:32:00,nan,True
8.170,1765495921.17002,17:32:01,nan,True
9.169,1765495922.1687064,17:32:02,nan,True
10.169,1765495923.168709,17:32:03,nan,True
11.169,1765495924.1687694,17:32:04,3.31,True
12.169,1765495925.168775,17:32:05,nan,True
13.169,1765495926.1687467,17:32:06,nan,True
14.169,1765495927.1687086,17:32:07,nan,True
15.169,1765495928.1687152,17:32:08,nan,True
16.169,1765495929.1687424,17:32:09,nan,True
17.169,1765495930.1687267,17:32:10,nan,True
18.169,1765495931.1687047,17:32:11,nan,True
19.169,1765495932.1687295,17:32:12,nan,True
20.169,1765495933.168743,17:32:13,nan,True
21.169,1765495934.1687336,17:32:14,15.57,True
22.169,1765495935.1687057,17:32:15,nan,True
23.169,1765495936.168708,17:32:16,nan,True
24.169,1765495937.1687057,17:32:17,nan,True
25.169,1765495938.1687334,17:32:18,nan,True
26.169,1765495939.1687448,17:32:19,nan,True
27.169,1765495940.1687422,17:32:20,nan,True
28.169,1765495941.1687055,17:32:21,nan,True
29.169,1765495942.168716,17:32:22,nan,True
30.169,1765495943.168773,17:32:23,nan,True
31.169,1765495944.1687286,17:32:24,14.95,True
32.169,1765495945.1687295,17:32:25,nan,True
33.170,1765495946.1700222,17:32:26,nan,True
34.169,1765495947.1687038,17:32:27,nan,True
35.169,1765495948.1687055,17:32:28,nan,True
36.169,1765495949.1687183,17:32:29,nan,True
37.169,1765495950.1687064,17:32:30,nan,True
38.170,1765495951.170116,17:32:31,nan,True
39.169,1765495952.1688771,17:32:32,nan,True
40.169,1765495953.1687458,17:32:33,nan,True
41.169,1765495954.168718,17:32:34,15.20,True
42.169,1765495955.1687129,17:32:35,nan,True
43.169,1765495956.1687086,17:32:36,nan,True
44.169,1765495957.1687107,17:32:37,nan,True
45.169,1765495958.1687112,17:32:38,nan,True
46.169,1765495959.1687438,17:32:39,nan,True
47.169,1765495960.1687713,17:32:40,nan,True
48.169,1765495961.1687307,17:32:41,nan,True
49.169,1765495962.1687317,17:32:42,nan,True
50.169,1765495963.1687083,17:32:43,nan,True
51.169,1765495964.1687307,17:32:44,15.42,True
52.169,1765495965.168707,17:32:45,nan,True
53.169,1765495966.1687083,17:32:46,nan,True
54.169,1765495967.1687083,17:32:47,nan,True
55.169,1765495968.168732,17:32:48,nan,True
56.169,1765495969.1687453,17:32:49,nan,True
57.169,1765495970.1687465,17:32:50,nan,True
58.169,1765495971.1687417,17:32:51,nan,True
59.169,1765495972.1687303,17:32:52,nan,True
60.169,1765495973.1687155,17:32:53,nan,True
61.170,1765495974.170071,17:32:54,14.65,True
62.169,1765495975.1687248,17:32:55,nan,True
63.169,1765495976.1687021,17:32:56,nan,True
64.169,1765495977.1687245,17:32:57,nan,True
65.169,1765495978.168729,17:32:58,nan,True
66.169,1765495979.1687126,17:32:59,nan,True
67.169,1765495980.1687171,17:33:00,nan,True
68.169,1765495981.1687331,17:33:01,nan,True
69.169,1765495982.1687021,17:33:02,nan,True
70.169,1765495983.1686976,17:33:03,nan,True
71.169,1765495984.1687338,17:33:04,9.42,True
72.169,1765495985.1687253,17:33:05,nan,True
73.169,1765495986.1687207,17:33:06,nan,True
74.169,1765495987.168722,17:33:07,nan,True
75.169,1765495988.168768,17:33:08,nan,True
76.169,1765495989.1687105,17:33:09,nan,True
77.169,1765495990.1687045,17:33:10,nan,True
78.169,1765495991.168701,17:33:11,nan,True
79.169,1765495992.1687083,17:33:12,nan,True
80.169,1765495993.168716,17:33:13,nan,True
81.169,1765495994.1688383,17:33:14,14.93,True
82.169,1765495995.1687195,17:33:15,nan,True
83.169,1765495996.1687293,17:33:16,nan,True
84.169,1765495997.1687133,17:33:17,nan,True
85.169,1765495998.1687055,17:33:18,nan,True
86.169,1765495999.168958,17:33:19,nan,True
87.169,1765496000.168737,17:33:20,nan,True
88.169,1765496001.1687415,17:33:21,nan,True
89.169,1765496002.1687274,17:33:22,nan,True
90.169,1765496003.168703,17:33:23,nan,True
91.169,1765496004.1692517,17:33:24,15.24,True
92.169,1765496005.168709,17:33:25,nan,True
93.169,1765496006.1687057,17:33:26,nan,True
94.169,1765496007.1687253,17:33:27,nan,True
95.169,1765496008.1687047,17:33:28,nan,True
96.169,1765496009.1687202,17:33:29,nan,True
97.169,1765496010.168717,17:33:30,nan,True
98.169,1765496011.1687033,17:33:31,nan,True
99.169,1765496012.1687162,17:33:32,nan,True
100.169,1765496013.1687531,17:33:33,nan,True
101.169,1765496014.168745,17:33:34,14.37,True
102.169,1765496015.168723,17:33:35,nan,True
103.169,1765496016.1687143,17:33:36,nan,True
104.169,1765496017.168704,17:33:37,nan,True
105.169,1765496018.168712,17:33:38,nan,True
106.169,1765496019.168724,17:33:39,nan,True
107.169,1765496020.1687267,17:33:40,nan,True
108.169,1765496021.168708,17:33:41,nan,True
109.169,1765496022.168705,17:33:42,nan,True
110.169,1765496023.1687183,17:33:43,nan,True
111.169,1765496024.168727,17:33:44,13.86,True
112.169,1765496025.1687143,17:33:45,nan,True
113.169,1765496026.1688333,17:33:46,nan,True
114.169,1765496027.16873,17:33:47,nan,True
115.169,1765496028.1687336,17:33:48,nan,True
116.169,1765496029.168702,17:33:49,nan,True
117.169,1765496030.1687047,17:33:50,nan,True
118.169,1765496031.1687088,17:33:51,nan,True
119.169,1765496032.168715,17:33:52,nan,True
120.169,1765496033.1687255,17:33:53,nan,True
121.169,1765496034.1688185,17:33:54,13.43,True
122.169,1765496035.1687331,17:33:55,nan,True
123.169,1765496036.1687405,17:33:56,nan,True
124.169,1765496037.1687396,17:33:57,nan,True
125.169,1765496038.168766,17:33:58,nan,True
126.169,1765496039.1687152,17:33:59,nan,True
127.169,1765496040.1687016,17:34:00,nan,True
128.169,1765496041.168705,17:34:01,nan,True
129.169,1765496042.168702,17:34:02,nan,True
130.169,1765496043.1687303,17:34:03,nan,True
131.169,1765496044.1687474,17:34:04,14.14,True
132.169,1765496045.1687193,17:34:05,nan,True
133.169,1765496046.168732,17:34:06,nan,True
134.170,1765496047.1700413,17:34:07,nan,True
135.169,1765496048.1687047,17:34:08,nan,True
136.169,1765496049.1687202,17:34:09,nan,True
137.169,1765496050.1687233,17:34:10,nan,True
138.169,1765496051.1687293,17:34:11,nan,True
139.169,1765496052.1687484,17:34:12,nan,True
140.169,1765496053.1687102,17:34:13,nan,True
141.169,1765496054.168715,17:34:14,14.65,True
142.169,1765496055.1687078,17:34:15,nan,True
143.169,1765496056.1687076,17:34:16,nan,True
144.169,1765496057.1687093,17:34:17,nan,True
145.169,1765496058.168702,17:34:18,nan,True
146.169,1765496059.168719,17:34:19,nan,True
147.169,1765496060.1687136,17:34:20,nan,True
148.170,1765496061.1700404,17:34:21,nan,True
149.169,1765496062.1687105,17:34:22,nan,True
150.169,1765496063.1687431,17:34:23,nan,True
151.169,1765496064.1687298,17:34:24,15.83,True
152.169,1765496065.1687102,17:34:25,nan,True
153.169,1765496066.168709,17:34:26,nan,True
154.169,1765496067.168708,17:34:27,nan,True
155.169,1765496068.1687217,17:34:28,nan,True
156.169,1765496069.169061,17:34:29,nan,True
157.169,1765496070.168724,17:34:30,nan,True
158.169,1765496071.1687515,17:34:31,nan,True
159.169,1765496072.1687107,17:34:32,nan,True
160.169,1765496073.168703,17:34:33,nan,True
161.169,1765496074.168728,17:34:34,16.02,True
162.169,1765496075.16871,17:34:35,nan,True
163.169,1765496076.1687057,17:34:36,nan,True
164.169,1765496077.168728,17:34:37,nan,True
165.170,1765496078.1701005,17:34:38,nan,True
166.169,1765496079.1687071,17:34:39,nan,True
167.169,1765496080.1687078,17:34:40,nan,True
168.169,1765496081.1687045,17:34:41,nan,True
169.169,1765496082.1687088,17:34:42,nan,True
170.169,1765496083.1687102,17:34:43,nan,True
171.169,1765496084.168714,17:34:44,15.52,True
172.169,1765496085.1687117,17:34:45,nan,True
173.169,1765496086.1687431,17:34:46,nan,True
174.169,1765496087.168712,17:34:47,nan,True
175.169,1765496088.1687174,17:34:48,nan,True
176.169,1765496089.1687608,17:34:49,nan,True
177.169,1765496090.1687322,17:34:50,nan,True
178.169,1765496091.1687582,17:34:51,nan,True
179.169,1765496092.168736,17:34:52,nan,True
180.169,1765496093.168721,17:34:53,nan,True
181.169,1765496094.1687372,17:34:54,15.54,True
182.169,1765496095.1688786,17:34:55,nan,True
183.169,1765496096.1687086,17:34:56,nan,True
184.169,1765496097.1687052,17:34:57,nan,True
185.169,1765496098.1687455,17:34:58,nan,True
186.169,1765496099.168709,17:34:59,nan,True
187.169,1765496100.1687114,17:35:00,nan,True
188.169,1765496101.1687076,17:35:01,nan,True
