Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
184.246,1770767968.2457972,17:59:28,nan
185.246,1770767969.2458,17:59:29,nan
186.246,1770767970.2457657,17:59:30,nan
187.246,1770767971.2457657,17:59:31,nan
188.246,1770767972.2457654,17:59:32,nan
189.246,1770767973.2457654,17:59:33,nan
190.246,1770767974.2457652,17:59:34,nan
191.246,1770767975.2457986,17:59:35,2.95
192.246,1770767976.2457995,17:59:36,nan
193.246,1770767977.2457957,17:59:37,nan
194.246,1770767978.2457983,17:59:38,nan
195.246,1770767979.2458014,17:59:39,nan
196.246,1770767980.2457967,17:59:40,nan
197.246,1770767981.2457974,17:59:41,nan
198.246,1770767982.2457986,17:59:42,nan
199.246,1770767983.2457972,17:59:43,nan
200.246,1770767984.2457972,17:59:44,nan
201.246,1770767985.245765,17:59:45,10.64
202.246,1770767986.2457619,17:59:46,nan
203.246,1770767987.2457633,17:59:47,nan
204.246,1770767988.2457607,17:59:48,nan
205.246,1770767989.2457633,17:59:49,nan
206.247,1770767990.2469082,17:59:50,nan
207.246,1770767991.2457676,17:59:51,nan
208.246,1770767992.2457688,17:59:52,nan
209.246,1770767993.2457614,17:59:53,nan
210.246,1770767994.2457602,17:59:54,nan
211.246,1770767995.24576,17:59:55,8.12
212.246,1770767996.2457616,17:59:56,nan
213.246,1770767997.245763,17:59:57,nan
214.246,1770767998.2457597,17:59:58,nan
215.246,1770767999.245762,17:59:59,nan
216.246,1770768000.2457595,18:00:00,nan
217.246,1770768001.2457967,18:00:01,nan
218.246,1770768002.245766,18:00:02,nan
219.246,1770768003.2457619,18:00:03,nan
220.246,1770768004.245784,18:00:04,nan
221.246,1770768005.245761,18:00:05,17.34
222.246,1770768006.2457616,18:00:06,nan
223.246,1770768007.245797,18:00:07,nan
224.246,1770768008.2458026,18:00:08,nan
225.246,1770768009.2458024,18:00:09,nan
226.246,1770768010.2457983,18:00:10,nan
227.246,1770768011.2457635,18:00:11,nan
228.246,1770768012.2457652,18:00:12,nan
229.246,1770768013.245762,18:00:13,nan
230.246,1770768014.245762,18:00:14,nan
231.246,1770768015.2457626,18:00:15,18.96
232.246,1770768016.245772,18:00:16,nan
