Timestamp,Unix_Time,Quality_Flag,Breath_Rate_BPM,App_State,Distances_Being_Analyzed,Presence_Detected,Presence_Distance_m,Intra_Presence_Score,Inter_Presence_Score,Presence_Distance_Index,Radar_Enter_Time,Intra_Max_All,Inter_Max_All,Intra_Over_Inter_Max,Signal_Peak_Bin,Signal_Peak_Value,Noise_Median,Peak_To_Noise,Signal_At_PresenceBin,Noise_At_PresenceBin,PresenceBin_To_Noise,FastSlow_Diff_Max,FastSlow_Diff_AtPresenceBin,Frame_Energy,Sweep_Energy_STD,Sweep_Energy_P2P,Bin_Energy_STD,PSD_Peak_Idx,PSD_Peak_Freq_Hz,PSD_Peak_BPM,PSD_Peak_Height,PSD_Peak_Ratio_1_2,Bandpower_6_30_BPM,Motion_RMS,Motion_P2P,Rate_Hist_Last,Rate_Hist_Valid_Frac_10s,Buffer_Coverage_s,DBA_Start_Idx,DBA_End_Idx
5.406240701675415,1770767789.4062407,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0.0,0.23327061270322655,0.0,0,,2.4512850312465626,0.0,2451285031.2465625,0,1991.8964630550581,38.617042911261905,51.580761053627434,1991.8964630550581,76.84787406074757,25.919994370365554,0.0,0.0,1515324.0625,45571.94074949825,221717.25,1595167.846477627,,,,,,,,,,,,,
5.4454100131988525,1770767789.44541,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0.0,0.3427072374194101,0.7907231409457259,0,,1.3832669921366567,1.5814462818914519,0.8746847788010528,0,1942.8312991691403,57.97968969916346,33.50882540448752,1942.8312991691403,124.77496138576663,15.570682431605167,32.188316705093825,24.532581942958814,1472529.703125,42797.99434281157,177911.25,1503840.0605915124,,,,,,,,,,,,,
5.498023271560669,1770767789.4980233,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.44843044488274486,2.0632605512454263,2,5.498023271560669,1.4536817957104495,4.608335371844828,0.3154461813427132,0,1903.209946790553,56.47085045516201,33.70251964361691,663.706030794131,39.200920343752145,16.930878789507346,103.29992416664459,103.29992416664459,1507697.578125,54070.35905280609,224006.5,1417601.4645619777,,,,,,,,,,,,,
5.550874948501587,1770767789.550875,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.549957403167454,3.6996384595422933,2,5.498023271560669,1.515309423881797,8.608772184432894,0.1760192268121449,0,2007.6916160107858,54.33883376772876,36.947639041274094,808.3464265477395,37.33906228732471,21.64881432495148,185.9552399401898,185.9552399401898,1796976.140625,54934.12499068267,181145.75,1562512.9576104449,,,,,,,,,,,,,
5.603540658950806,1770767789.6035407,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.6382983291601831,5.229592774968796,2,5.498023271560669,1.478273177807858,11.349410036674808,0.13025110317634772,0,2153.386033705116,58.84585879431741,36.59367163278564,901.0119419470809,38.36957750752204,23.48245668712309,277.91952652396094,222.89660427162505,2154371.4375,80404.75093557415,298032.5,1829517.9293737847,,,,,,,,,,,,,
5.646095275878906,1770767789.6460953,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.7160879714578515,6.317021416528544,2,5.498023271560669,1.4557377122893957,11.754164624327283,0.12384867480523842,0,2258.385109050547,64.23136468769886,35.16016077185881,903.3976188879955,41.521471627294794,21.757360311679694,318.6951007597838,187.73523434378296,2363191.703125,52377.16237557475,172178.25,2042844.2909542727,,,,,,,,,,,,,
5.698446750640869,1770767789.6984468,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.7909052190019211,6.953266386245093,2,5.498023271560669,1.5022924438453404,10.77073620454439,0.13947908621808172,0,2335.708491282677,66.26462285209385,35.248197163377114,827.6642704208332,43.93263482868005,18.83939521564227,273.5175619183299,96.00161646567494,2410361.0625,55418.855765554,212939.49999999953,2191727.243218837,,,,,,,,,,,,,
5.751495838165283,1770767789.7514958,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.8542970442621545,7.287780875037379,2,5.498023271560669,1.457047561421629,9.629382296583378,0.15131267161210274,0,2218.496536578883,66.8290916289244,33.196568776725606,715.0524729434197,43.75207143750285,16.343282716304874,119.46498092456659,14.533908385271275,2107427.96875,50083.972250742,188115.0,1985636.3705224611,,,,,,,,,,,,,
5.804373741149902,1770767789.8043737,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.9047702986134529,7.563946075638318,2,5.498023271560669,1.3846867553186604,9.773267680445835,0.1416810426616508,0,1938.381993804691,69.44916907053747,27.91080180970953,556.363260941087,45.32031132152852,12.276245345749013,154.8638175599458,153.97610701120357,1534947.859375,46520.30233503975,205670.0,1512215.2920702132,,,,,,,,,,,,,
5.846819162368774,1770767789.8468192,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.9476495641176266,7.762354212327573,2,5.498023271560669,1.3553598540794516,9.548027442530865,0.14195181801637544,0,1842.2107907772797,69.7444632753633,26.413720949826462,610.9370875957686,45.49836121218689,13.427672366773056,217.0090372451932,89.46205232086982,1422601.71875,50902.66984324983,226598.74999999977,1348546.0504127159,,,,,,,,,,,,,
