Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
0.738,1771607647.7382061,11:14:07,13.57
1.740,1771607648.740453,11:14:08,nan
2.740,1771607649.740476,11:14:09,nan
3.737,1771607650.737476,11:14:10,nan
4.738,1771607651.73753,11:14:11,nan
5.737,1771607652.7374508,11:14:12,nan
6.737,1771607653.7374444,11:14:13,nan
7.737,1771607654.7374458,11:14:14,nan
8.737,1771607655.7374446,11:14:15,nan
9.737,1771607656.7374463,11:14:16,nan
10.737,1771607657.737446,11:14:17,14.83
11.737,1771607658.737446,11:14:18,nan
12.737,1771607659.737448,11:14:19,nan
13.737,1771607660.7374449,11:14:20,nan
14.738,1771607661.737647,11:14:21,nan
15.737,1771607662.7374463,11:14:22,nan
16.737,1771607663.7374527,11:14:23,nan
17.737,1771607664.737453,11:14:24,nan
18.737,1771607665.7374442,11:14:25,nan
19.737,1771607666.7374456,11:14:26,nan
20.737,1771607667.7374456,11:14:27,19.97
21.737,1771607668.7374668,11:14:28,nan
22.737,1771607669.7374713,11:14:29,nan
23.737,1771607670.7374635,11:14:30,nan
24.737,1771607671.737466,11:14:31,nan
25.737,1771607672.7374656,11:14:32,nan
26.737,1771607673.7374465,11:14:33,nan
27.737,1771607674.7374442,11:14:34,nan
28.737,1771607675.7374458,11:14:35,nan
29.737,1771607676.7374442,11:14:36,nan
30.737,1771607677.7374458,11:14:37,19.14
31.737,1771607678.7374444,11:14:38,nan
32.737,1771607679.7374456,11:14:39,nan
33.737,1771607680.7374449,11:14:40,nan
34.737,1771607681.7374487,11:14:41,nan
35.737,1771607682.737459,11:14:42,nan
36.737,1771607683.7374725,11:14:43,nan
37.737,1771607684.7374656,11:14:44,nan
38.737,1771607685.7374463,11:14:45,nan
39.737,1771607686.737447,11:14:46,nan
40.737,1771607687.737446,11:14:47,14.32
41.737,1771607688.737444,11:14:48,nan
42.737,1771607689.7374773,11:14:49,nan
43.737,1771607690.737469,11:14:50,nan
44.737,1771607691.7374444,11:14:51,nan
45.737,1771607692.7374444,11:14:52,nan
46.737,1771607693.7374456,11:14:53,nan
47.737,1771607694.7374463,11:14:54,nan
48.737,1771607695.737447,11:14:55,nan
49.737,1771607696.7374697,11:14:56,nan
50.737,1771607697.7374485,11:14:57,15.83
51.737,1771607698.7374477,11:14:58,nan
52.737,1771607699.737447,11:14:59,nan
53.737,1771607700.737446,11:15:00,nan
54.737,1771607701.737442,11:15:01,nan
55.737,1771607702.7374544,11:15:02,nan
56.737,1771607703.7374458,11:15:03,nan
57.737,1771607704.7374458,11:15:04,nan
58.737,1771607705.7374713,11:15:05,nan
59.737,1771607706.7374449,11:15:06,nan
60.737,1771607707.737444,11:15:07,14.25
61.737,1771607708.737472,11:15:08,nan
62.737,1771607709.7374666,11:15:09,nan
63.737,1771607710.73746,11:15:10,nan
64.737,1771607711.7374668,11:15:11,nan
65.737,1771607712.7374682,11:15:12,nan
66.737,1771607713.7374434,11:15:13,nan
67.737,1771607714.7374423,11:15:14,nan
68.737,1771607715.7374413,11:15:15,nan
69.737,1771607716.7374418,11:15:16,nan
70.737,1771607717.7374449,11:15:17,14.37
71.737,1771607718.7374446,11:15:18,nan
72.737,1771607719.737445,11:15:19,nan
73.737,1771607720.737447,11:15:20,nan
74.737,1771607721.7374446,11:15:21,nan
75.737,1771607722.7374465,11:15:22,nan
76.737,1771607723.7374544,11:15:23,nan
77.737,1771607724.7374575,11:15:24,nan
78.737,1771607725.7374656,11:15:25,nan
79.737,1771607726.7374587,11:15:26,nan
80.737,1771607727.7374456,11:15:27,12.55
81.737,1771607728.7374446,11:15:28,nan
82.737,1771607729.7374444,11:15:29,nan
83.737,1771607730.7374446,11:15:30,nan
84.737,1771607731.737459,11:15:31,nan
85.737,1771607732.737462,11:15:32,nan
86.737,1771607733.7374442,11:15:33,nan
87.737,1771607734.7374437,11:15:34,nan
88.737,1771607735.737442,11:15:35,nan
89.737,1771607736.737444,11:15:36,nan
90.737,1771607737.737444,11:15:37,6.46
91.737,1771607738.7374728,11:15:38,nan
92.737,1771607739.7374454,11:15:39,nan
93.737,1771607740.7374434,11:15:40,nan
94.737,1771607741.737444,11:15:41,nan
95.737,1771607742.7374454,11:15:42,nan
96.737,1771607743.7374463,11:15:43,nan
97.738,1771607744.7379448,11:15:44,nan
98.737,1771607745.73746,11:15:45,nan
99.737,1771607746.7374542,11:15:46,nan
100.737,1771607747.7374754,11:15:47,11.13
101.737,1771607748.737449,11:15:48,nan
102.737,1771607749.737444,11:15:49,nan
103.737,1771607750.7374444,11:15:50,nan
104.737,1771607751.737443,11:15:51,nan
105.737,1771607752.7374446,11:15:52,nan
106.737,1771607753.7374604,11:15:53,nan
107.737,1771607754.7374766,11:15:54,nan
108.737,1771607755.7374475,11:15:55,nan
109.737,1771607756.7374449,11:15:56,nan
110.737,1771607757.7374434,11:15:57,10.86
111.737,1771607758.737443,11:15:58,nan
