Unix_Sec,Belt_BPM_step,Radar_BPM_mean,Quality_Flag,t_rel_from_enter,Radar_Rolling_Std,Error
1765493720,20.27,19.382568491565912,breathing,31,0.6863585357343531,-0.8874315084340871
1765493721,20.27,19.52498219311814,breathing,32,0.6636395193258351,-0.745017806881858
1765493722,20.27,19.833843339703282,breathing,33,0.5523580587860001,-0.4361566602967173
1765493723,20.27,20.09579621567226,breathing,34,0.42588123807623646,-0.17420378432774086
1765493724,20.27,20.393673214509025,breathing,35,0.38763673635593404,0.1236732145090258
1765493725,20.27,20.60258689704016,breathing,36,0.4571795411188009,0.3325868970401622
1765493726,20.53,20.661152821509276,breathing,37,0.5365798281382776,0.13115282150927499
1765493727,20.53,20.59352534781926,breathing,38,0.5596305633780999,0.06352534781925812
1765493728,20.53,20.436476999278053,breathing,39,0.5291163774761263,-0.09352300072194808
1765493729,20.53,20.16656445092668,breathing,40,0.4574547695239821,-0.36343554907332276
1765493730,20.53,19.95346020366639,breathing,41,0.3769234171740698,-0.5765397963336127
1765493731,20.53,19.82845506115426,breathing,42,0.3224769868473465,-0.7015449388457426
1765493732,20.53,19.755817337229164,breathing,43,0.33455885975998007,-0.774182662770837
1765493733,20.53,19.77238402957653,breathing,44,0.365214908144413,-0.7576159704234726
1765493734,20.53,19.814073270469095,breathing,45,0.37966299789595154,-0.7159267295309064
1765493735,20.53,19.809626013587412,breathing,46,0.3588310115556808,-0.7203739864125893
1765493736,20.15,19.78827402712946,breathing,47,0.30341267564065727,-0.36172597287053776
1765493737,20.15,19.675730203597986,breathing,48,0.23147971969692444,-0.4742697964020124
1765493738,20.15,19.454264785392613,breathing,49,0.18160189282499242,-0.6957352146073852
1765493739,20.15,19.215928565249524,breathing,50,0.2151893397005588,-0.934071434750475
1765493740,20.15,18.9396184741156,breathing,51,0.3058139478669234,-1.2103815258843973
1765493741,20.15,18.695373058612386,breathing,52,0.407123575700284,-1.4546269413876125
1765493742,20.15,18.479597788764817,breathing,53,0.5038198118365101,-1.6704022112351815
1765493743,20.15,18.337153687056645,breathing,54,0.5742197433495481,-1.8128463129433534
1765493744,20.15,18.231094133694263,breathing,55,0.609648007162082,-1.9189058663057352
1765493745,20.15,18.16411983914454,breathing,56,0.6077008913950058,-1.9858801608554586
1765493746,19.09,18.16313595740787,breathing,57,0.5585107746445587,-0.9268640425921291
1765493747,19.09,18.168446934446173,breathing,58,0.4735259062707151,-0.9215530655538267
1765493748,19.09,18.21028950427336,breathing,59,0.37234469186361424,-0.8797104957266413
1765493749,19.09,18.272920862597772,breathing,60,0.2631659249580562,-0.8170791374022279
1765493750,19.09,18.293991678345947,breathing,61,0.16931114864967836,-0.7960083216540532
1765493751,19.09,18.33405085429661,breathing,62,0.100524053988534,-0.75594914570339
1765493752,19.09,18.33629668473506,breathing,63,0.07307595678607204,-0.7537033152649393
1765493753,19.09,18.372480089465167,breathing,64,0.07835844925902193,-0.7175199105348327
1765493754,19.09,18.4529113466851,breathing,65,0.0994866422740691,-0.6370886533149012
1765493755,19.09,18.648306547891636,breathing,66,0.1456375288660326,-0.44169345210836397
1765493756,19.26,19.123138903568158,breathing,67,0.28067662962390866,-0.13686109643184352
1765493757,19.26,20.087544473052468,breathing,68,0.5824489210425609,0.8275444730524661
1765493758,19.26,21.00469018076725,breathing,69,0.9326950321628079,1.7446901807672468
1765493759,19.26,21.531854835526637,breathing,70,1.2178607314223893,2.2718548355266357
1765493760,19.26,21.758942095894028,breathing,71,1.4042404456266082,2.4989420958940265
1765493761,19.26,21.726428917315523,breathing,72,1.481462894741513,2.466428917315522
1765493762,19.26,21.457764073411237,breathing,73,1.4427252205344483,2.1977640734112356
1765493763,19.26,21.032033296314864,breathing,74,1.3034555175527762,1.7720332963148628
1765493764,19.26,20.58448645271226,breathing,75,1.091806202510524,1.3244864527122573
1765493765,19.26,20.249076817466477,breathing,76,0.8485512083555824,0.9890768174664757
1765493766,20.01,20.236049717007475,breathing,77,0.6445433634662981,0.22604971700747356
1765493767,20.01,20.44548897479506,breathing,78,0.5985840198449832,0.4354889747950601
1765493768,20.01,20.80317151146985,breathing,79,0.6018918966429009,0.793171511469847
1765493769,20.01,21.100761700609365,breathing,80,0.5729166356835049,1.090761700609363
1765493770,20.01,21.25079224217621,breathing,81,0.5113833292202552,1.2407922421762088
1765493771,20.01,21.197801471470047,breathing,82,0.43707683281647514,1.1878014714700456
1765493772,20.01,20.90111539878044,breathing,83,0.38089114272580715,0.891115398780439
1765493773,20.01,20.30374131182919,breathing,84,0.3966633696035782,0.29374131182918717
1765493774,20.01,19.530613375800865,breathing,85,0.5451209278885093,-0.4793866241991367
1765493775,20.01,19.02516589181075,breathing,86,0.73681951964292,-0.9848341081892507
1765493776,20.12,18.943734034848926,breathing,87,0.8830723508445343,-1.1762659651510745
1765493777,20.12,18.914615125505293,breathing,88,0.9908433903249756,-1.2053848744947082
1765493778,20.12,18.886037475534305,breathing,89,1.0445708279482802,-1.2339625244656958
1765493779,20.12,18.821922905666288,breathing,90,1.0275005475458356,-1.2980770943337134
1765493780,20.12,18.751196768774133,breathing,91,0.9285590083834265,-1.3688032312258684
1765493781,20.12,18.735551224863674,breathing,92,0.744719893074815,-1.3844487751363275
1765493782,20.12,18.718619423203695,breathing,93,0.4953394826172801,-1.4013805767963063
1765493783,20.12,18.71387740643931,breathing,94,0.24456593532245374,-1.406122593560692
1765493784,20.12,18.60442702502466,breathing,95,0.1290465195543718,-1.515572974975342
1765493785,20.12,18.206495504991686,breathing,96,0.21167489704259812,-1.9135044950083149
1765493786,19.03,17.66703325487092,breathing,97,0.3834892934275082,-1.3629667451290821
1765493787,19.03,17.177746533514867,breathing,98,0.5727707551182943,-1.8522534664851342
1765493788,19.03,16.74903214847984,breathing,99,0.7532371074462304,-2.2809678515201597
1765493789,19.03,16.567704500928656,breathing,100,0.8782257857877134,-2.4622954990713453
1765493790,19.03,16.690381632790512,breathing,101,0.9203253422742337,-2.3396183672094892
1765493791,19.03,17.074464082241917,breathing,102,0.8782574580941241,-1.955535917758084
1765493792,19.03,17.602874614427066,breathing,103,0.7891009113138012,-1.4271253855729356
1765493793,19.03,18.099127510594872,breathing,104,0.7038331335042417,-0.9308724894051288
1765493794,19.03,18.456333131766062,breathing,105,0.6777776514812762,-0.5736668682339392
1765493795,19.03,18.643844958645026,breathing,106,0.7443535687888936,-0.386155041354975
1765493796,18.79,18.797054688820456,breathing,107,0.8547037576593937,0.007054688820456789
1765493797,18.79,18.918894345678744,breathing,108,0.9358266470646811,0.12889434567874503
1765493798,18.79,19.04279995304155,breathing,109,0.9415978480299568,0.25279995304154923
1765493799,18.79,19.144235362948546,breathing,110,0.8581829849235426,0.35423536294854685
1765493800,18.79,19.227577244794684,breathing,111,0.708914031621581,0.43757724479468507
1765493801,18.79,19.295603203138988,breathing,112,0.5402999973788104,0.505603203138989
1765493802,18.79,19.331284433022454,breathing,113,0.40062144854641485,0.5412844330224544
1765493803,18.79,19.40622877288905,breathing,114,0.3161930709695981,0.6162287728890519
1765493804,18.79,19.379034078872277,breathing,115,0.2612078642279025,0.5890340788722774
1765493805,18.79,19.3964247155872,breathing,116,0.21321316552258193,0.6064247155872025
1765493806,18.92,19.379298759519223,breathing,117,0.16736800396191986,0.4592987595192213
1765493807,18.92,19.350205953718856,breathing,118,0.12113875599011893,0.43020595371885406
1765493808,18.92,19.280242397725793,breathing,119,0.08361190360577818,0.36024239772579136
1765493809,18.92,19.186874697526797,breathing,120,0.07427427334406979,0.26687469752679505
1765493810,18.92,19.102142393179548,breathing,121,0.09878078811440022,0.1821423931795465
1765493811,18.92,19.041590610759723,breathing,122,0.13062913999204737,0.12159061075972133
1765493812,18.92,18.99953002992448,breathing,123,0.15710620737852996,0.07953002992447722
1765493813,18.92,18.98949990239664,breathing,124,0.16667526277179617,0.06949990239663961
1765493814,18.92,19.01197579402851,breathing,125,0.1658477377672659,0.09197579402850664
1765493815,18.92,19.165744849967957,breathing,126,0.1463333876292504,0.24574484996795576
1765493816,19.68,19.5379520386226,breathing,127,0.17885669658757997,-0.1420479613774006
1765493817,19.68,20.289349890748326,breathing,128,0.3981359103289724,0.6093498907483266
1765493818,19.68,20.868373698839186,breathing,129,0.6462965202926992,1.188373698839186
1765493819,19.68,21.223318310569177,breathing,130,0.8527751562778267,1.5433183105691768
1765493820,19.68,21.313781199767188,breathing,131,0.9799985323197618,1.6337811997671885
1765493821,19.68,21.079977456728674,breathing,132,1.0061696544412047,1.3999774567286742
1765493822,19.68,20.53290487448301,breathing,133,0.9435316837555937,0.8529048744830092
1765493823,19.68,19.810680741328497,breathing,134,0.8582267577903792,0.13068074132849716
1765493824,19.68,19.232203838625477,breathing,135,0.8241237593666837,-0.44779616137452294
1765493825,19.68,19.122976921638216,breathing,136,0.830779403563887,-0.5570230783617838
1765493826,19.91,19.177585876100544,breathing,137,0.8742418911996152,-0.7324141238994564
