Unix_Sec,Belt_BPM_step,Radar_BPM_mean,Quality_Flag,t_rel_from_enter,Radar_Rolling_Std,Error
1765494786,21.03,6.907943546156626,breathing,-33,0.6404174696762609,-14.122056453843374
1765494787,21.03,7.262456704351527,breathing,-32,0.5325750399485232,-13.767543295648474
1765494788,21.03,7.686523853320064,breathing,-31,0.5282077288601431,-13.343476146679937
1765494789,21.03,8.166863873489111,breathing,-30,0.6088849059760327,-12.86313612651089
1765494790,19.68,8.805222333116923,breathing,-29,0.7732967118047159,-10.874777666883077
1765494791,19.68,9.19897445882586,breathing,-28,0.9152963545348902,-10.481025541174139
1765494792,19.68,9.253969482093964,breathing,-27,0.985876147799559,-10.426030517906035
1765494793,19.68,9.177287618899596,breathing,-26,1.0071959817731972,-10.502712381100404
1765494794,19.68,9.063160446793386,breathing,-25,1.045883429280337,-10.616839553206614
1765494795,19.68,8.830893700134173,breathing,-24,0.8713088795141829,-10.849106299865827
1765494796,19.68,8.486563685294012,breathing,-23,0.6874368727308297,-11.193436314705988
1765494797,19.68,23.37676389371658,breathing,-22,4.655572400227518,3.6967638937165788
1765494798,19.68,24.451455317672565,breathing,-21,6.356049845537354,4.771455317672565
1765494799,19.68,24.483852873421828,breathing,-20,7.318190718465706,4.803852873421828
1765494800,20.41,24.18424120388325,breathing,-19,7.8178552325270525,3.77424120388325
1765494801,20.41,23.41343363504213,breathing,-18,7.927146176421773,3.0034336350421285
1765494802,20.41,22.554756441022384,breathing,-17,7.69387470739017,2.144756441022384
1765494803,20.41,21.30445615587886,breathing,-16,7.117507705874537,0.89445615587886
1765494804,20.41,21.07307116112137,breathing,-15,6.20666317180706,0.6630711611213691
1765494805,20.41,21.222958709570936,breathing,-14,4.74625315613461,0.8129587095709354
1765494806,20.41,12.250172055757803,breathing,-13,3.6189799729653402,-8.159827944242197
1765494807,20.41,9.742174163898353,breathing,-12,5.196658537684928,-10.667825836101647
1765494808,20.41,9.640710127684915,breathing,-11,5.98586766689649,-10.769289872315085
1765494809,20.41,9.612526963387866,breathing,-10,6.307180293975211,-10.797473036612134
1765494810,20.1,9.700802487979185,breathing,-9,6.264465639699924,-10.399197512020816
1765494811,20.1,9.945656452667023,breathing,-8,5.945465974148916,-10.154343547332978
1765494812,20.1,10.542043148977353,breathing,-7,5.368752935746416,-9.557956851022649
1765494813,20.1,11.300313250160992,breathing,-6,4.635629438807288,-8.79968674983901
1765494814,20.1,11.974794562968716,breathing,-5,3.526996518564559,-8.125205437031285
1765494815,20.1,12.422745806362684,breathing,-4,1.1628091510006893,-7.677254193637317
1765494816,20.1,12.460268993932067,breathing,-3,1.1951141997614327,-7.639731006067935
1765494817,20.1,12.238784393394042,breathing,-2,1.2252444777884801,-7.86121560660596
1765494818,20.1,11.91959100598588,breathing,-1,1.1577375615256562,-8.18040899401412
1765494819,20.1,11.767607815049393,breathing,0,1.0192710319146285,-8.332392184950608
1765494820,20.95,11.85522141855802,breathing,1,0.8225003113209568,-9.094778581441979
1765494821,20.95,14.189879105964499,breathing,2,0.9366227790740314,-6.7601208940355
1765494822,20.95,16.21092923573918,breathing,3,1.4729778071504693,-4.73907076426082
1765494823,20.95,16.171827817372876,breathing,4,1.7604033748657888,-4.778172182627124
1765494824,20.95,15.926744716744574,breathing,5,1.9115584573761588,-5.023255283255425
1765494825,20.95,15.513370804749508,breathing,6,1.9642178339913876,-5.436629195250491
1765494826,20.95,14.941776063179228,breathing,7,1.92902331623319,-6.008223936820771
1765494827,20.95,14.120202305194727,breathing,8,1.8187886512762617,-6.829797694805272
1765494828,20.95,12.172839186289474,breathing,9,1.7839834735524076,-8.777160813710525
1765494829,20.95,10.357327326772692,breathing,10,2.042318587817325,-10.592672673227307
1765494830,17.66,9.810003112872652,breathing,11,2.372868538070728,-7.849996887127348
1765494831,17.66,9.260687790059581,breathing,12,2.790720039462515,-8.399312209940419
1765494832,17.66,8.647989411080575,breathing,13,2.9774750163313985,-9.012010588919425
1765494833,17.66,8.10239245876864,breathing,14,3.022809627573062,-9.557607541231361
1765494834,17.66,7.779210887878977,breathing,15,2.908329168324376,-9.880789112121022
1765494835,17.66,7.8712416286741815,breathing,16,2.5987725309531275,-9.78875837132582
1765494836,17.66,8.176799476972464,breathing,17,2.088436897424529,-9.483200523027536
1765494837,17.66,8.690360127891045,breathing,18,1.3753943711382473,-8.969639872108955
1765494838,17.66,9.282625563149052,breathing,19,0.863150273277507,-8.377374436850948
1765494839,17.66,9.861072676997123,breathing,20,0.7730973263405235,-7.798927323002877
1765494840,20.58,10.4658478585272,breathing,21,0.8918731917201148,-10.114152141472799
1765494841,20.58,10.99095716357803,breathing,22,1.1254521392531702,-9.589042836421969
