Timestamp,Quality_Flag,Breath_Rate_BPM,App_State,Distances_Being_Analyzed,Presence_Detected,Presence_Distance_m,Intra_Presence_Score,Inter_Presence_Score,Presence_Distance_Index,Manual_Enter_Time,Radar_Enter_Time
0.02271103858947754,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0,0.17415537042934684,0.0,0,,
0.0649116039276123,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,0.341486960031588,2.319206864304058,0,,0.0649116039276123
0.11692523956298828,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,0.48523531666416175,7.442579328403195,0,,0.0649116039276123
0.16894769668579102,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,0.5771437722562249,9.714797372294477,0,,0.0649116039276123
0.2208549976348877,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,0.6876605666771971,11.209177846709048,0,,0.0649116039276123
0.27282047271728516,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,0.7967760374622501,11.797922577987142,0,,0.0649116039276123
0.3146374225616455,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,0.8888765879211249,12.718266026502253,0,,0.0649116039276123
0.36655473709106445,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,0.9520584891159871,14.002389718068557,0,,0.0649116039276123
0.4185333251953125,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,0.9976570859407157,15.305232326539636,0,,0.0649116039276123
0.47039055824279785,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.0351649414279818,16.133684993135457,0,,0.0649116039276123
0.5222249031066895,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.0894154425261342,16.696699831243482,0,,0.0649116039276123
0.5640273094177246,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.1418487393682668,17.00238417052413,0,,0.0649116039276123
0.6159873008728027,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.1716417638386663,17.480147109980155,0,,0.0649116039276123
0.668041467666626,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.1957830841529637,17.735859615637352,0,,0.0649116039276123
0.7200503349304199,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.2452104361607959,18.045296089950483,0,,0.0649116039276123
0.7719604969024658,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.3417949748827422,18.787817050189556,0,,0.0649116039276123
0.8137426376342773,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.4653674210999865,19.788481865049366,0,,0.0649116039276123
0.8662259578704834,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.40036384016275356,1.583516317300694,20.730075577172755,0,,0.0649116039276123
0.9184677600860596,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.6836484191591725,21.767608232595187,1,,0.0649116039276123
0.9703540802001953,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.7604425543082294,22.625048793048126,1,,0.0649116039276123
1.0397365093231201,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.807323256418892,23.245145851591374,1,,0.0649116039276123
1.0714097023010254,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.8173320384785934,23.779060835351594,1,,0.0649116039276123
1.1234798431396484,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.8032618211000688,24.30309599470941,1,,0.0649116039276123
1.1657483577728271,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.7693543058817678,24.849614963204953,1,,0.0649116039276123
1.217775821685791,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.7161222990681193,25.43370877833309,1,,0.0649116039276123
1.2700464725494385,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.6683232705219972,25.92230314764776,1,,0.0649116039276123
1.3223066329956055,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.6430677807802054,26.27684555010307,1,,0.0649116039276123
1.3644115924835205,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.6173196438853958,26.612011295370856,1,,0.0649116039276123
1.4165968894958496,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.5954794104730996,26.797685849161006,1,,0.0649116039276123
1.4687936305999756,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.581354893672009,26.89344942812957,1,,0.0649116039276123
1.5209832191467285,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.5743120628838199,26.91910517935691,1,,0.0649116039276123
1.5729269981384277,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.5537654917398311,26.936570797694014,1,,0.0649116039276123
1.6147854328155518,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.5205970408986202,26.995923821037284,1,,0.0649116039276123
1.6667530536651611,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.4912192367009944,27.0059340521037,1,,0.0649116039276123
1.7188422679901123,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.4623615326248784,26.976533514746514,1,,0.0649116039276123
1.770911455154419,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.4288166228605306,26.912811489953608,1,,0.0649116039276123
1.82310152053833,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.405911175638273,26.811399087655364,1,,0.0649116039276123
1.8651707172393799,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.3883540768338407,26.69620485004846,1,,0.0649116039276123
1.917356252670288,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.3722572218958031,26.592024391776526,1,,0.0649116039276123
1.9695825576782227,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.3622194881151504,26.45320191053708,1,,0.0649116039276123
2.0214734077453613,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.3483242349175109,26.301972872242093,1,,0.0649116039276123
2.0902135372161865,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.3274253266302067,26.159482355896046,1,,0.0649116039276123
2.1219115257263184,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.2957043713204315,26.070937904364825,1,,0.0649116039276123
2.1647515296936035,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.5204729922115796,1.2595637404893771,26.047176899244764,1,,0.0649116039276123
