Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
0.475,1770768510.4746249,18:08:30,0.00
1.474,1770768511.4743195,18:08:31,nan
2.474,1770768512.4743242,18:08:32,nan
3.474,1770768513.4743195,18:08:33,nan
4.474,1770768514.4742932,18:08:34,nan
5.474,1770768515.474287,18:08:35,nan
6.474,1770768516.4742904,18:08:36,nan
7.474,1770768517.4742887,18:08:37,nan
8.474,1770768518.4742885,18:08:38,nan
9.474,1770768519.4742887,18:08:39,nan
10.474,1770768520.4743128,18:08:40,11.19
11.474,1770768521.4743056,18:08:41,nan
12.474,1770768522.4743085,18:08:42,nan
13.474,1770768523.4743054,18:08:43,nan
14.474,1770768524.4743056,18:08:44,nan
15.474,1770768525.47429,18:08:45,nan
16.474,1770768526.4742897,18:08:46,nan
17.474,1770768527.4742894,18:08:47,nan
18.474,1770768528.474294,18:08:48,nan
19.474,1770768529.4742937,18:08:49,nan
20.474,1770768530.4743056,18:08:50,20.49
21.474,1770768531.4742908,18:08:51,nan
22.474,1770768532.47429,18:08:52,nan
23.474,1770768533.4742892,18:08:53,nan
24.474,1770768534.4742918,18:08:54,nan
25.474,1770768535.4742897,18:08:55,nan
26.474,1770768536.47431,18:08:56,nan
27.474,1770768537.4743085,18:08:57,nan
28.474,1770768538.474313,18:08:58,nan
29.474,1770768539.4742904,18:08:59,nan
30.474,1770768540.4742901,18:09:00,19.44
31.474,1770768541.4742951,18:09:01,nan
32.474,1770768542.4742918,18:09:02,nan
33.474,1770768543.4742918,18:09:03,nan
34.474,1770768544.4743042,18:09:04,nan
35.474,1770768545.474293,18:09:05,nan
36.474,1770768546.4742885,18:09:06,nan
37.474,1770768547.4742875,18:09:07,nan
38.474,1770768548.474289,18:09:08,nan
39.474,1770768549.4743006,18:09:09,nan
40.474,1770768550.4743326,18:09:10,21.70
41.474,1770768551.4742925,18:09:11,nan
42.474,1770768552.47429,18:09:12,nan
43.474,1770768553.4742885,18:09:13,nan
44.474,1770768554.474291,18:09:14,nan
45.474,1770768555.4742894,18:09:15,nan
46.474,1770768556.4743083,18:09:16,nan
47.474,1770768557.4743693,18:09:17,nan
48.474,1770768558.4742868,18:09:18,nan
49.474,1770768559.474286,18:09:19,nan
50.474,1770768560.474285,18:09:20,22.01
51.474,1770768561.4742975,18:09:21,nan
52.474,1770768562.4742866,18:09:22,nan
53.474,1770768563.4743037,18:09:23,nan
54.474,1770768564.47429,18:09:24,nan
55.474,1770768565.4742873,18:09:25,nan
56.474,1770768566.4742868,18:09:26,nan
57.474,1770768567.4742863,18:09:27,nan
58.474,1770768568.4742885,18:09:28,nan
59.474,1770768569.474292,18:09:29,nan
60.474,1770768570.474294,18:09:30,21.63
61.474,1770768571.4742908,18:09:31,nan
62.474,1770768572.4742904,18:09:32,nan
63.474,1770768573.47429,18:09:33,nan
64.474,1770768574.4743073,18:09:34,nan
65.474,1770768575.4742906,18:09:35,nan
66.474,1770768576.474291,18:09:36,nan
67.474,1770768577.4742906,18:09:37,nan
68.474,1770768578.4742904,18:09:38,nan
69.474,1770768579.4742885,18:09:39,nan
70.474,1770768580.4742894,18:09:40,21.46
71.474,1770768581.4742904,18:09:41,nan
72.474,1770768582.4742892,18:09:42,nan
73.474,1770768583.474289,18:09:43,nan
74.474,1770768584.4742894,18:09:44,nan
75.474,1770768585.4743073,18:09:45,nan
76.474,1770768586.474291,18:09:46,nan
77.474,1770768587.4742892,18:09:47,nan
78.474,1770768588.474289,18:09:48,nan
79.474,1770768589.4742866,18:09:49,nan
80.474,1770768590.4742892,18:09:50,20.94
81.474,1770768591.4743042,18:09:51,nan
82.474,1770768592.4743137,18:09:52,nan
83.474,1770768593.4742918,18:09:53,nan
84.474,1770768594.474289,18:09:54,nan
85.474,1770768595.4742875,18:09:55,nan
86.474,1770768596.4742894,18:09:56,nan
87.474,1770768597.4742901,18:09:57,nan
88.474,1770768598.4743047,18:09:58,nan
89.474,1770768599.4743066,18:09:59,nan
90.474,1770768600.4742916,18:10:00,20.83
91.474,1770768601.4742863,18:10:01,nan
92.474,1770768602.4742851,18:10:02,nan
93.474,1770768603.4742882,18:10:03,nan
94.474,1770768604.474287,18:10:04,nan
95.474,1770768605.4742882,18:10:05,nan
96.474,1770768606.4742882,18:10:06,nan
97.474,1770768607.4742875,18:10:07,nan
98.474,1770768608.4742706,18:10:08,nan
99.474,1770768609.474289,18:10:09,nan
100.474,1770768610.4743135,18:10:10,21.37
101.474,1770768611.4742916,18:10:11,nan
102.474,1770768612.4742873,18:10:12,nan
103.474,1770768613.4742908,18:10:13,nan
104.474,1770768614.4742875,18:10:14,nan
105.474,1770768615.4742882,18:10:15,nan
106.474,1770768616.4743085,18:10:16,nan
107.474,1770768617.4743085,18:10:17,nan
108.474,1770768618.4742887,18:10:18,nan
109.474,1770768619.4742882,18:10:19,nan
110.474,1770768620.4742875,18:10:20,21.02
111.474,1770768621.474288,18:10:21,nan
112.474,1770768622.474288,18:10:22,nan
113.474,1770768623.4743032,18:10:23,nan
114.474,1770768624.4743054,18:10:24,nan
