Timestamp,Unix_Time,Quality_Flag,Breath_Rate_BPM,App_State,Distances_Being_Analyzed,Presence_Detected,Presence_Distance_m,Intra_Presence_Score,Inter_Presence_Score,Presence_Distance_Index,Radar_Enter_Time,Intra_Max_All,Inter_Max_All,Intra_Over_Inter_Max,Signal_Peak_Bin,Signal_Peak_Value,Noise_Median,Peak_To_Noise,Signal_At_PresenceBin,Noise_At_PresenceBin,PresenceBin_To_Noise,FastSlow_Diff_Max,FastSlow_Diff_AtPresenceBin,Frame_Energy,Sweep_Energy_STD,Sweep_Energy_P2P,Bin_Energy_STD,PSD_Peak_Idx,PSD_Peak_Freq_Hz,PSD_Peak_BPM,PSD_Peak_Height,PSD_Peak_Ratio_1_2,Bandpower_6_30_BPM,Motion_RMS,Motion_P2P,Rate_Hist_Last,Rate_Hist_Valid_Frac_10s,Buffer_Coverage_s,DBA_Start_Idx,DBA_End_Idx,Timestamp_Unix_ms,Frame_Idx,Breath_Valid,Inter_Frame_Dt_ms,Sweeps_Per_Frame,Resp_Waveform_Value
9.797905921936035,1771527529.797906,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0.0,0.1320191094614956,0.0,0,,1.3873006252749873,0.0,1387300625.2749872,3,254.15500314768548,22.31446891276388,11.389695364469064,112.33037559471613,16.36930954774896,6.862254957070019,0.0,0.0,24730.625,2891.497618287538,12744.250000000004,23640.842709217308,,,,,,,,,,,,,,1771527529797,0,False,,16,
9.843381404876709,1771527529.8433814,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0.0,0.2378828835376163,0.15082049155910374,0,,1.244470788380043,0.3016409831182075,4.125668771496774,3,257.2172674146314,25.38937810896826,10.130900658557051,115.74697957722266,24.84938934760835,4.657940601816232,3.9657249900427445,1.7083019912532649,25836.640625,4324.372003692371,18010.750000000007,24117.781836269776,,,,,,,,,,,,,,1771527529843,1,False,45.47548294067383,16,
9.886221885681152,1771527529.886222,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0.0,0.33410794223995915,0.28410011425202586,0,,1.2490477417872996,0.5506593596378702,2.268276599058325,3,253.5371721390179,25.26803578371534,10.03390901845971,106.93421239832462,26.50496696687168,4.034497101163953,6.179652072274578,4.736310125096523,25545.578125,3163.1171849818866,12670.75,23133.935890840403,,,,,,,,,,,,,,1771527529886,2,False,42.84048080444336,16,
9.938875436782837,1771527529.9388754,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0.0,0.4111773573392141,0.43814952666899265,0,,1.1439789388925883,0.9002977639198929,1.2706673097143342,3,250.70988275793994,25.05746184266353,10.00539816531094,88.99758599254251,26.04617655875378,3.4169155610371025,17.00470239815897,17.00470239815897,23138.8125,3292.622918524645,14856.999999999998,23762.14736398325,,,,,,,,,,,,,,1771527529938,3,False,52.65355110168457,16,
9.991419076919556,1771527529.991419,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0.0,0.4801348595960645,0.6395714362936782,0,,1.1358056811367716,1.4452590747924206,0.7858837907757272,3,253.42701118862607,24.943483858538293,10.160048717160917,80.11910079687614,24.441771228268415,3.277958051621705,20.706550075060264,20.706550075060264,24111.4375,2725.432576760751,10002.5,24066.461457390826,,,,,,,,,,,,,,1771527529991,4,False,52.54364013671875,16,
10.033732652664185,1771527530.0337327,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0.0,0.538378177996056,0.8315428010161883,0,,1.0921749829083995,1.7913996246287391,0.6096769069743843,3,246.94840680798086,24.76131478365869,9.97315404919379,76.22663576467218,24.06127698764108,3.1680212068818077,20.49917925605351,20.49917925605351,22480.140625,2881.2265955784105,10266.5,23085.67135558835,,,,,,,,,,,,,,1771527530033,5,False,42.313575744628906,16,
10.08624792098999,1771527530.086248,presence_only,,AppState.NO_PRESENCE_DETECTED,,False,0.0,0.5899903696443829,0.9737500864014169,0,,1.0807362202340212,1.8269937987127896,0.5915379791677,3,231.8807698069204,24.889183113565217,9.316527936636986,84.00113931519024,23.633486656548257,3.5543269824032193,30.984306215657064,10.906864890458948,19655.25,2048.22716788202,7235.25,20414.94600441748,,,,,,,,,,,,,,1771527530086,6,False,52.515268325805664,16,
10.139135837554932,1771527530.1391358,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.6375118610473587,1.1173224037380345,2,10.139135837554932,1.0893619758176258,2.1223286250943576,0.5132861906604624,3,236.0143169650943,25.237822913648877,9.351611577720664,52.246897336109825,23.94341741835733,2.1820985877258363,28.508093466725654,28.508093466725654,22650.515625,2340.1079460090314,9124.249999999996,20554.839807463788,,,,,,,,,,,,,,1771527530139,7,False,52.887916564941406,16,
10.191872358322144,1771527530.1918724,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.6824627107600303,1.258068974518531,2,10.139135837554932,1.109870311027808,2.384041540762503,0.4655415149382379,3,236.09328466201663,25.65258087659828,9.203490509923338,50.60929540361138,23.94212084935186,2.1138183922777922,37.43524745659735,26.796173688199197,25658.015625,3097.239762157123,9943.500000000004,19795.690085562135,,,,,,,,,,,,,,1771527530191,8,False,52.736520767211914,16,
10.23468542098999,1771527530.2346854,presence_only,,AppState.DETERMINE_DISTANCE_ESTIMATE,,True,0.6405821442604057,0.7261550362250984,1.38924611550362,2,10.139135837554932,1.1415961701861144,2.5698403843694213,0.44422843406362256,3,245.44572019593252,24.980929089559716,9.825323922347083,48.41330040649986,24.05141218636734,2.012908848318198,34.914568757368414,26.092951816779646,27102.640625,3564.7928377843164,13470.0,21433.75221537352,,,,,,,,,,,,,,1771527530234,9,False,42.81306266784668,16,
