Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
0.570,1771546175.5697105,18:09:35,4.75
1.569,1771546176.5690107,18:09:36,nan
2.569,1771546177.5690076,18:09:37,nan
3.569,1771546178.5689795,18:09:38,nan
4.569,1771546179.568978,18:09:39,nan
5.569,1771546180.5689788,18:09:40,nan
6.569,1771546181.5689778,18:09:41,nan
7.569,1771546182.5689828,18:09:42,nan
8.569,1771546183.568979,18:09:43,nan
9.569,1771546184.5689967,18:09:44,nan
10.569,1771546185.56901,18:09:45,4.24
11.569,1771546186.5690117,18:09:46,nan
12.569,1771546187.5689802,18:09:47,nan
13.569,1771546188.5689828,18:09:48,nan
14.569,1771546189.5689847,18:09:49,nan
15.569,1771546190.568977,18:09:50,nan
16.569,1771546191.5689812,18:09:51,nan
17.569,1771546192.5689769,18:09:52,nan
18.569,1771546193.5689812,18:09:53,nan
19.569,1771546194.5689905,18:09:54,nan
20.569,1771546195.568984,18:09:55,8.91
21.569,1771546196.5689833,18:09:56,nan
22.569,1771546197.5689774,18:09:57,nan
23.569,1771546198.5689785,18:09:58,nan
24.569,1771546199.5689878,18:09:59,nan
25.569,1771546200.5689766,18:10:00,nan
26.569,1771546201.568987,18:10:01,nan
27.570,1771546202.5696673,18:10:02,nan
28.569,1771546203.5689805,18:10:03,nan
29.569,1771546204.568986,18:10:04,nan
30.569,1771546205.5689807,18:10:05,17.06
31.569,1771546206.5689802,18:10:06,nan
32.570,1771546207.5701256,18:10:07,nan
33.569,1771546208.5690188,18:10:08,nan
34.569,1771546209.5689871,18:10:09,nan
35.572,1771546210.57151,18:10:10,nan
36.569,1771546211.5689833,18:10:11,nan
37.569,1771546212.5689867,18:10:12,nan
38.569,1771546213.5689788,18:10:13,nan
39.569,1771546214.5690217,18:10:14,nan
40.569,1771546215.5689833,18:10:15,18.42
41.569,1771546216.568978,18:10:16,nan
42.569,1771546217.5689867,18:10:17,nan
43.569,1771546218.5689838,18:10:18,nan
44.569,1771546219.5689795,18:10:19,nan
45.570,1771546220.570022,18:10:20,nan
46.569,1771546221.5690587,18:10:21,nan
47.569,1771546222.5690248,18:10:22,nan
48.569,1771546223.5690088,18:10:23,nan
49.569,1771546224.5689855,18:10:24,nan
50.569,1771546225.56899,18:10:25,18.91
51.569,1771546226.5689917,18:10:26,nan
52.569,1771546227.5689864,18:10:27,nan
53.569,1771546228.568983,18:10:28,nan
54.569,1771546229.5692403,18:10:29,nan
55.569,1771546230.5689838,18:10:30,nan
56.569,1771546231.5689862,18:10:31,nan
57.569,1771546232.5689776,18:10:32,nan
58.572,1771546233.5719943,18:10:33,nan
59.569,1771546234.5691803,18:10:34,nan
60.569,1771546235.5690124,18:10:35,19.27
61.569,1771546236.5690174,18:10:36,nan
62.569,1771546237.569024,18:10:37,nan
63.569,1771546238.568998,18:10:38,nan
64.569,1771546239.5689838,18:10:39,nan
65.569,1771546240.5689893,18:10:40,nan
66.569,1771546241.5689867,18:10:41,nan
67.569,1771546242.5689812,18:10:42,nan
68.569,1771546243.568999,18:10:43,nan
69.569,1771546244.5690193,18:10:44,nan
70.569,1771546245.569021,18:10:45,19.81
71.573,1771546246.5729413,18:10:46,nan
72.569,1771546247.5689874,18:10:47,nan
73.569,1771546248.5689905,18:10:48,nan
74.569,1771546249.5689778,18:10:49,nan
75.569,1771546250.568996,18:10:50,nan
76.569,1771546251.5689795,18:10:51,nan
77.573,1771546252.5725052,18:10:52,nan
78.569,1771546253.5689845,18:10:53,nan
79.569,1771546254.5689845,18:10:54,nan
80.569,1771546255.5689812,18:10:55,19.15
81.569,1771546256.5689785,18:10:56,nan
82.573,1771546257.5729387,18:10:57,nan
83.569,1771546258.569028,18:10:58,nan
84.569,1771546259.5689807,18:10:59,nan
85.569,1771546260.5689845,18:11:00,nan
86.569,1771546261.5689857,18:11:01,nan
87.569,1771546262.5689876,18:11:02,nan
88.569,1771546263.5689793,18:11:03,nan
89.573,1771546264.5726135,18:11:04,nan
90.570,1771546265.5704753,18:11:05,19.81
91.573,1771546266.5729852,18:11:06,nan
92.573,1771546267.5729525,18:11:07,nan
93.569,1771546268.5689912,18:11:08,nan
94.572,1771546269.572076,18:11:09,nan
95.569,1771546270.5689938,18:11:10,nan
96.569,1771546271.5689845,18:11:11,nan
97.569,1771546272.5689857,18:11:12,nan
98.569,1771546273.5690067,18:11:13,nan
99.569,1771546274.5689802,18:11:14,nan
100.569,1771546275.5689776,18:11:15,21.54
101.569,1771546276.5689774,18:11:16,nan
102.569,1771546277.568984,18:11:17,nan
103.569,1771546278.5689921,18:11:18,nan
104.569,1771546279.568989,18:11:19,nan
105.569,1771546280.5689847,18:11:20,nan
106.571,1771546281.5712247,18:11:21,nan
107.569,1771546282.5690186,18:11:22,nan
108.569,1771546283.5689936,18:11:23,nan
109.569,1771546284.5689945,18:11:24,nan
110.569,1771546285.5690022,18:11:25,22.12
111.569,1771546286.5690174,18:11:26,nan
112.573,1771546287.5729384,18:11:27,nan
113.569,1771546288.5689883,18:11:28,nan
114.569,1771546289.5689778,18:11:29,nan
115.569,1771546290.5690033,18:11:30,nan
116.569,1771546291.5689797,18:11:31,nan
117.569,1771546292.5689921,18:11:32,nan
118.569,1771546293.5690155,18:11:33,nan
119.569,1771546294.568988,18:11:34,nan
