Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
1.087,1770683823.086869,18:37:03,0.00
2.087,1770683824.0866165,18:37:04,nan
3.087,1770683825.0866063,18:37:05,nan
4.087,1770683826.0865998,18:37:06,nan
5.087,1770683827.0865974,18:37:07,nan
6.087,1770683828.0866218,18:37:08,nan
7.087,1770683829.0866337,18:37:09,nan
8.087,1770683830.0866272,18:37:10,nan
9.087,1770683831.086622,18:37:11,nan
10.087,1770683832.08664,18:37:12,nan
11.087,1770683833.0866265,18:37:13,3.57
12.087,1770683834.0865982,18:37:14,nan
13.087,1770683835.0866027,18:37:15,nan
14.087,1770683836.0866125,18:37:16,nan
15.087,1770683837.0865943,18:37:17,nan
16.087,1770683838.0866039,18:37:18,nan
17.087,1770683839.0866177,18:37:19,nan
18.087,1770683840.0865874,18:37:20,nan
19.087,1770683841.0865867,18:37:21,nan
20.087,1770683842.0865865,18:37:22,nan
21.087,1770683843.086586,18:37:23,12.06
22.087,1770683844.0865881,18:37:24,nan
23.087,1770683845.0866115,18:37:25,nan
24.087,1770683846.086681,18:37:26,nan
25.087,1770683847.0866218,18:37:27,nan
26.087,1770683848.0866232,18:37:28,nan
27.087,1770683849.0865858,18:37:29,nan
28.087,1770683850.0865936,18:37:30,nan
29.087,1770683851.0866005,18:37:31,nan
30.087,1770683852.0865927,18:37:32,nan
31.087,1770683853.0865903,18:37:33,18.80
32.087,1770683854.086599,18:37:34,nan
33.087,1770683855.0865986,18:37:35,nan
34.087,1770683856.0866039,18:37:36,nan
35.087,1770683857.0865974,18:37:37,nan
36.087,1770683858.0866017,18:37:38,nan
37.087,1770683859.0866303,18:37:39,nan
38.087,1770683860.0865965,18:37:40,nan
39.087,1770683861.0865922,18:37:41,nan
40.087,1770683862.086594,18:37:42,nan
41.087,1770683863.0865889,18:37:43,19.48
42.087,1770683864.0865963,18:37:44,nan
43.087,1770683865.0866299,18:37:45,nan
44.087,1770683866.0866222,18:37:46,nan
45.087,1770683867.0866277,18:37:47,nan
46.087,1770683868.0866358,18:37:48,nan
47.087,1770683869.086621,18:37:49,nan
48.087,1770683870.0866032,18:37:50,nan
49.087,1770683871.0865905,18:37:51,nan
50.087,1770683872.0866032,18:37:52,nan
51.087,1770683873.086601,18:37:53,18.06
52.087,1770683874.0865936,18:37:54,nan
53.087,1770683875.0866187,18:37:55,nan
54.087,1770683876.0866086,18:37:56,nan
55.087,1770683877.0865984,18:37:57,nan
56.087,1770683878.0866084,18:37:58,nan
57.087,1770683879.0865986,18:37:59,nan
58.087,1770683880.086599,18:38:00,nan
59.087,1770683881.0866506,18:38:01,nan
60.087,1770683882.0866427,18:38:02,nan
61.087,1770683883.086631,18:38:03,18.48
62.087,1770683884.086623,18:38:04,nan
63.087,1770683885.086639,18:38:05,nan
64.087,1770683886.0866432,18:38:06,nan
65.087,1770683887.0866275,18:38:07,nan
66.087,1770683888.0866327,18:38:08,nan
67.087,1770683889.0866058,18:38:09,nan
68.087,1770683890.0865972,18:38:10,nan
69.087,1770683891.0865996,18:38:11,nan
70.087,1770683892.0866082,18:38:12,nan
71.087,1770683893.0865998,18:38:13,18.83
72.087,1770683894.0866141,18:38:14,nan
73.087,1770683895.0866332,18:38:15,nan
74.087,1770683896.0866077,18:38:16,nan
75.087,1770683897.0866084,18:38:17,nan
76.087,1770683898.0866303,18:38:18,nan
77.087,1770683899.08664,18:38:19,nan
78.087,1770683900.0866282,18:38:20,nan
79.087,1770683901.086625,18:38:21,nan
80.087,1770683902.086638,18:38:22,nan
81.087,1770683903.0866249,18:38:23,19.11
82.087,1770683904.0865953,18:38:24,nan
83.087,1770683905.0865922,18:38:25,nan
84.087,1770683906.0865912,18:38:26,nan
85.087,1770683907.0865872,18:38:27,nan
86.087,1770683908.0865877,18:38:28,nan
87.087,1770683909.086592,18:38:29,nan
88.087,1770683910.0865915,18:38:30,nan
89.087,1770683911.0865872,18:38:31,nan
90.087,1770683912.0866017,18:38:32,nan
91.087,1770683913.086605,18:38:33,19.19
92.087,1770683914.086648,18:38:34,nan
93.087,1770683915.086631,18:38:35,nan
94.087,1770683916.0866108,18:38:36,nan
95.087,1770683917.086597,18:38:37,nan
96.087,1770683918.0866013,18:38:38,nan
97.087,1770683919.0865946,18:38:39,nan
98.087,1770683920.086618,18:38:40,nan
99.087,1770683921.0866013,18:38:41,nan
100.087,1770683922.086624,18:38:42,nan
101.087,1770683923.0866015,18:38:43,20.01
102.087,1770683924.0865955,18:38:44,nan
103.087,1770683925.0866015,18:38:45,nan
104.087,1770683926.0866094,18:38:46,nan
105.087,1770683927.0866096,18:38:47,nan
106.087,1770683928.0866687,18:38:48,nan
107.087,1770683929.0866325,18:38:49,nan
108.087,1770683930.0866058,18:38:50,nan
109.087,1770683931.086608,18:38:51,nan
110.087,1770683932.086611,18:38:52,nan
111.087,1770683933.0866058,18:38:53,20.71
112.087,1770683934.0865974,18:38:54,nan
113.087,1770683935.0866203,18:38:55,nan
114.087,1770683936.0866196,18:38:56,nan
115.087,1770683937.0866258,18:38:57,nan
116.087,1770683938.086623,18:38:58,nan
117.087,1770683939.0866048,18:38:59,nan
118.087,1770683940.086618,18:39:00,nan
